bucket,horizon_bars,observation_count,mean_return_pct,median_return_pct,std_return_pct,hit_rate_pct
bottom,5,7790,-0.013699532088999575,0.0035992438667142856,1.0414441273516457,50.06418485237484
middle,5,7790,0.015355824297569034,0.009152694422842611,0.9458101643951988,50.56482670089859
top,5,7790,-0.007369895089613286,-0.001352829452871962,0.9991088356083727,49.65340179717587
bottom,10,7765,-0.01739947586172703,-0.0033431398769656617,1.4654184702865733,49.71023824855119
middle,10,7765,0.01592744197014573,0.03956590549401007,1.316736383244116,52.00257566001287
top,10,7765,-0.017396614755595185,-0.0021861268390765964,1.3815273952430334,49.82614294913071
top_minus_bottom,5,1558,0.0063296369993862955,-0.0034182531305904096,0.7134263325913436,49.48652118100129
top_minus_bottom,10,1553,2.8611061318505993e-06,-0.0313492687679795,0.9814649953246061,47.64971023824855
