window_idx,test_start,test_end,bucket,horizon_bars,observation_count,mean_return_pct,median_return_pct,std_return_pct,hit_rate_pct
1,2026-03-13,2026-04-10,top_minus_bottom,5,520,0.103937942138809,0.07207270127986942,0.6775056004052266,56.92307692307692
1,2026-03-13,2026-04-10,top_minus_bottom,10,520,0.131652899109582,0.0873041126922558,0.9679154858872505,53.65384615384615
