volatility_regime,horizon_bars,sample_count,avg_gross_return_pct,median_gross_return_pct,gross_win_rate_pct,avg_net_expectancy_pct,median_net_return_pct,net_win_rate_pct,net_profit_factor
high_vol,1,1051,0.01377836076190995,0.020040080160316654,53.09229305423406,-0.04706153987670465,-0.03920468779066368,45.861084681255946,0.6978295460635566
high_vol,2,1051,0.035560155614395315,0.032611531437523725,53.37773549000951,-0.02528404450606696,-0.02685707183694603,47.57373929590866,0.8714556322344132
high_vol,4,1051,0.09411039583746081,0.0826554139296114,54.99524262607041,0.03325246996664191,0.02773507011722813,52.04567078972408,1.1407111628803088
low_vol,1,3105,0.00014881583739315466,0.0,49.11433172302738,-0.0609065621933354,-0.059849992454348924,37.874396135265705,0.5036939964698375
low_vol,2,3102,-0.004380369213938426,-0.008761860464468368,48.35589941972921,-0.06543717008862142,-0.06829434929670697,40.232108317214696,0.6560054820372404
low_vol,4,3096,0.007694003671750188,-0.023213477467712452,47.83591731266149,-0.05337056607000175,-0.09052383571397513,42.377260981912144,0.8195397355500101
mid_vol,1,2507,0.011550196589075636,0.018020453214394754,53.01156761069007,-0.04575396232047439,-0.03984495678106441,43.11926605504588,0.6599110410813122
mid_vol,2,2507,0.03475828752992697,0.02437043054427387,52.73234942161946,-0.022555444542730656,-0.033748780558210005,46.071001196649384,0.8734896942159804
mid_vol,4,2507,0.06147085852834761,0.029046044896891575,52.41324291982449,0.004147304679781889,-0.028292437637639976,47.54686876745114,1.0172509806474523
