variant,exit_style,research_exit_fill,hold_bars,take_profit_pct,trade_count,total_pnl,expectancy,win_rate,profit_factor,max_drawdown_pct,avg_realized_return_pct,avg_holding_bars,avg_best_net_exit_pct,avg_mfe_capture_pct,avg_gave_back_pct,avg_cost_drag_pct
take_profit_0.25pct,take_profit,bar_close,0,0.25,70,148.9353462952289,2.1276478042175557,98.57142857142858,26.45456104359068,1.9628432007739802,0.21276478042175553,26.442857142857143,0.45285856539585095,55.28658081446676,0.24009378497409548,0.04927553446551242
fixed_3_bar_close,fixed_bars,bar_close,3,0.0,86,18.378598045284093,0.21370462843353596,51.162790697674424,1.0937630475714117,0.7852721233188734,0.021370462843353585,3.0,0.44279785829591983,39.26937607203732,0.4214273954525663,0.05546825401154384
fixed_3_next_open,fixed_bars,next_open,3,0.0,86,16.901632802424274,0.1965306139816776,52.32558139534884,1.0879055333369352,0.8133300652636841,0.01965306139816777,4.0,0.44279785829591983,40.98848921008239,0.4231447968977522,0.0554682540115436
hybrid_tp_or_time_0.25pct_hold3,hybrid_tp_or_time,bar_close,3,0.25,100,-25.173406948067623,-0.2517340694806762,69.0,0.850481728846933,0.796464299056687,-0.025173406948067623,2.01,0.4781568358094551,37.73697017556821,0.5033302427575228,0.05515555139070995
fixed_4_next_open,fixed_bars,next_open,4,0.0,75,-63.92889597370788,-0.8523852796494384,49.333333333333336,0.7656863923376124,1.4723240212056614,-0.08523852796494384,5.0,0.3964744766080527,42.12893128451225,0.4817130045729966,0.05383812763911321
fixed_4_bar_close,fixed_bars,bar_close,4,0.0,75,-80.42339186721017,-1.0723118915628023,48.0,0.6820793222179984,1.6484670226098022,-0.10723118915628022,4.0,0.3964744766080527,39.37436600281777,0.503705665764333,0.053838127639113297
