score_mode,period,bucket,horizon_bars,observation_count,mean_return_pct,median_return_pct,std_return_pct,hit_rate_pct
trend_consistency_20_x_slope_20,2026-01,bottom,5,1365,-0.007205859258652417,-0.005757383844773312,1.0311347608938248,49.37728937728938
trend_consistency_20_x_slope_20,2026-01,middle,5,1365,0.031486881202806453,0.01004217714402067,0.7291792784285611,50.84249084249084
trend_consistency_20_x_slope_20,2026-01,top,5,1365,0.019988032127544342,-0.015623779392215376,0.9463507839648091,48.717948717948715
trend_consistency_20_x_slope_20,2026-01,top_minus_bottom,5,273,0.027193891386196774,-0.04486299906616642,0.5416503884715413,45.42124542124542
trend_consistency_20_x_slope_20,2026-01,bottom,10,1365,-0.0017475060536549776,0.0474683544303689,1.388715929273752,51.575091575091584
trend_consistency_20_x_slope_20,2026-01,middle,10,1365,0.06303299348803296,0.025431056406066688,1.0810827895655695,51.208791208791204
trend_consistency_20_x_slope_20,2026-01,top,10,1365,0.04679591715496699,0.0039026420886933977,1.3245335107496383,50.256410256410255
trend_consistency_20_x_slope_20,2026-01,top_minus_bottom,10,273,0.04854342320862196,0.0011931422808952874,0.7283361701315543,50.18315018315018
trend_consistency_20_x_slope_20,2026-01,bottom,20,1365,0.06896055136938754,0.15040867620574883,1.753358460031869,53.6996336996337
trend_consistency_20_x_slope_20,2026-01,middle,20,1365,0.08246516753997887,0.12893510893605686,1.5908890737506696,53.553113553113555
trend_consistency_20_x_slope_20,2026-01,top,20,1365,0.12503866859152987,0.055572021339656,1.769295935662906,52.087912087912095
trend_consistency_20_x_slope_20,2026-01,top_minus_bottom,20,273,0.056078117222142315,0.14387091019008258,0.9501386063518229,55.311355311355314
trend_consistency_20_x_slope_20,2026-02,bottom,5,2460,-0.009956510932820021,0.011482820092278967,1.205011447615385,50.52845528455284
trend_consistency_20_x_slope_20,2026-02,middle,5,2460,-0.054468238279062345,0.02706678212880398,1.0274165980641854,51.91056910569106
trend_consistency_20_x_slope_20,2026-02,top,5,2460,-0.0200460266677254,0.014089122609650673,1.1520328040818164,51.178861788617894
trend_consistency_20_x_slope_20,2026-02,top_minus_bottom,5,492,-0.010089515734905392,-0.022197553038452167,0.7102907054792712,48.577235772357724
trend_consistency_20_x_slope_20,2026-02,bottom,10,2460,0.015790836494049432,0.05113351652089593,1.6306064872482946,51.66666666666667
trend_consistency_20_x_slope_20,2026-02,middle,10,2460,-0.15710728383710867,0.03589357775498625,1.5712580612191216,51.463414634146346
trend_consistency_20_x_slope_20,2026-02,top,10,2460,-0.024429674362278796,0.03674357834714259,1.5985559110268266,51.54471544715447
trend_consistency_20_x_slope_20,2026-02,top_minus_bottom,10,492,-0.04022051085632824,-0.07058620760694412,0.9960877375738184,44.105691056910565
trend_consistency_20_x_slope_20,2026-02,bottom,20,2460,-0.060292146172234724,0.08223475676050196,2.3253544680406866,51.86991869918699
trend_consistency_20_x_slope_20,2026-02,middle,20,2460,-0.17532944249062282,0.0024778749838194614,2.199886557000654,50.040650406504064
trend_consistency_20_x_slope_20,2026-02,top,20,2460,-0.09686806146509869,-0.03653790647251132,2.111818516602763,49.02439024390244
trend_consistency_20_x_slope_20,2026-02,top_minus_bottom,20,492,-0.036575915292864,-0.07594777333101987,1.4195333866844417,47.357723577235774
trend_consistency_20_x_slope_20,2026-03,bottom,5,2860,-0.05453206381851215,-0.038437147195291566,0.9816648520269815,47.55244755244755
trend_consistency_20_x_slope_20,2026-03,middle,5,2860,0.007874395012061986,-0.0025295410455372647,0.9014089930198432,49.54545454545455
trend_consistency_20_x_slope_20,2026-03,top,5,2860,0.00031810287309055467,-0.011427428395022199,0.7823396301590563,48.74125874125874
trend_consistency_20_x_slope_20,2026-03,top_minus_bottom,5,572,0.0548501666916027,0.017439151877984838,0.6349224438646033,51.22377622377622
trend_consistency_20_x_slope_20,2026-03,bottom,10,2860,-0.10044622445461791,-0.06666423063191873,1.38795854026391,46.92307692307692
trend_consistency_20_x_slope_20,2026-03,middle,10,2860,-0.03567838085984345,-0.03427035718793214,1.2309216551644389,48.42657342657343
trend_consistency_20_x_slope_20,2026-03,top,10,2860,0.041334948163047634,0.01847471687650426,1.0781527906577981,50.87412587412587
trend_consistency_20_x_slope_20,2026-03,top_minus_bottom,10,572,0.1417811726176655,0.0787707072064725,0.9510670565731577,54.72027972027972
trend_consistency_20_x_slope_20,2026-03,bottom,20,2860,-0.12105566553117429,-0.0802090825090751,1.9825861981308297,47.51748251748252
trend_consistency_20_x_slope_20,2026-03,middle,20,2860,-0.15104927051013753,-0.20622659569766166,1.6592783156493174,45.27972027972028
trend_consistency_20_x_slope_20,2026-03,top,20,2860,0.0657911533546854,0.1011951718880244,1.5446888875043627,52.76223776223776
trend_consistency_20_x_slope_20,2026-03,top_minus_bottom,20,572,0.18684681888585972,0.13189263968084175,1.3684428405703386,54.89510489510489
trend_consistency_20_x_slope_20,2026-04,bottom,5,1010,0.015363123691419192,-0.013919532241157828,0.9744980518013127,49.10891089108911
trend_consistency_20_x_slope_20,2026-04,middle,5,1010,0.1698936758386634,0.0815195099957311,0.9802691194167505,56.53465346534653
trend_consistency_20_x_slope_20,2026-04,top,5,1010,0.010062646485726865,0.008365204232396728,1.0301554097088095,50.0990099009901
trend_consistency_20_x_slope_20,2026-04,top_minus_bottom,5,202,-0.005300477205692325,0.04077267203664525,0.7581267283921512,53.960396039603964
trend_consistency_20_x_slope_20,2026-04,bottom,10,985,0.026018008393298906,-0.03488060101958235,1.289675559055279,48.73096446700508
trend_consistency_20_x_slope_20,2026-04,middle,10,985,0.30001159321300896,0.1505234495239094,1.3150912447424756,58.78172588832488
trend_consistency_20_x_slope_20,2026-04,top,10,985,0.03000385422244287,-0.013627691469053627,1.4460961657696787,49.13705583756345
trend_consistency_20_x_slope_20,2026-04,top_minus_bottom,10,197,0.003985845829143983,0.12188030601703037,0.9683773464816852,54.314720812182735
trend_consistency_20_x_slope_20,2026-04,bottom,20,935,0.12910137057382837,0.07393665644996883,1.815146826088687,51.657754010695186
trend_consistency_20_x_slope_20,2026-04,middle,20,935,0.45153821040379394,0.28281773484748474,1.8364612485963552,57.540106951871664
trend_consistency_20_x_slope_20,2026-04,top,20,935,0.10816879373708709,0.05533013648100216,2.132349593231602,51.87165775401069
trend_consistency_20_x_slope_20,2026-04,top_minus_bottom,20,187,-0.02093257683674126,0.3924801048398874,1.3784785846717216,58.288770053475936
