symbol,starting_capital,final_equity,total_return_pct,max_drawdown_pct,total_trades,trades_per_day,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,pnl_stability,realized_pnl,final_cash,symbol_contribution_pct
AMD,2500.0,2466.890649066178,-1.3243740373528818,1.500003087811801,20,0.32786885245901637,50.0,4.639490629624151,-11.261360816388628,-3.3109350933822386,-22.343806142375456,-0.33109350933822385,-0.33109350933822385,0.41198312577573337,-1.9106234344192567,4.493121668238078,-33.109350933822384,2466.890649066178,31.142912325231066
JPM,2500.0,2478.6495783536584,-0.8540168658536641,1.02211506006111,14,0.22950819672131148,28.57142857142857,2.0627904698611133,-5.095200517212857,-3.0500602351917223,-9.756165060788135,-0.3050060235191722,-0.3050060235191722,0.16193988541903254,-3.80095952080592,1.461546710609378,-21.350421646342056,2478.6495783536584,20.082372220698304
HON,2500.0,2481.21820515041,-0.7512717939835966,0.8551764880463957,20,0.32786885245901637,40.0,2.28813108193026,-4.65571986288514,-1.8781794849589801,-8.988609865470949,-0.187817948495898,-0.187817948495898,0.32764443871447624,-2.647528741418823,1.8450037344610613,-18.7817948495898,2481.21820515041,17.666301930242163
C,2500.0,2466.9273262051206,-1.3229069517951757,1.3272618511265268,18,0.29508196721311475,11.11111111111111,9.426455372119676,-5.312391145874912,-3.6747415327644024,-10.527277581603698,-0.36747415327644023,-0.36747415327644023,0.22180349472758956,-3.4234666074490914,2.5080464261060524,-33.07267379487962,2466.9273262051206,31.108413523828464
