regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode,symbol_contribution_pct
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,C,-17.275796275180596,-2.5913694412770893,2.5913694412770893,0.0,0.0,-17.275796275180596,-17.275796275180596,-17.275796275180596,-1.7275796275180597,-1.7275796275180597,0.0,-7.0992957397195395,0.3333333333333333,6.438309139456913,2,mean_reversion,54.143982262628874
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,COP,39.1544751858296,5.87317127787444,5.312122535558767,75.0,13.310641142288773,-0.7774482410367227,9.7886187964574,-0.7774482410367227,0.9788618796457399,0.9788618796457399,51.362806318292435,10.727774155045825,1.3333333333333333,9.697149378286307,8,mean_reversion,-122.7138347891833
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,GOOGL,-4.309572673891239,-0.6464359010836859,3.302949909319195,25.0,17.488905391535354,-7.2661593551421975,-1.0773931684728097,-14.407422129931774,-0.10773931684728097,-0.10773931684728097,0.8022993779218732,-1.0940278846846556,1.3333333333333333,9.541389643477617,8,mean_reversion,13.506609055693907
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HD,20.816741545820264,3.1225112318730397,1.303217878960745,75.0,7.632764533336588,-2.081552054189501,5.204185386455066,-2.081552054189501,0.5204185386455066,0.5204185386455066,11.000586583421152,8.502377848504246,1.3333333333333333,6.488536000213456,8,mean_reversion,-65.24164021555872
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HON,-41.72541053736222,-6.258811580604334,8.879643888493579,40.0,5.798322240706341,-17.774018339591635,-8.345082107472445,-31.676056509985187,-0.8345082107472445,-0.8345082107472445,0.2174830748239065,-8.237607772642333,1.6666666666666667,13.365359485078786,10,mean_reversion,130.77138975536056
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,JPM,-7.536544367606098,-1.1304816551409147,2.255132460366528,25.0,5.628983832218523,-4.38850939994154,-1.8841360919015244,-6.968954409663638,-0.18841360919015243,-0.18841360919015243,0.42755472828606356,-4.772041100229731,1.3333333333333333,4.132889016023015,8,mean_reversion,23.620244072189045
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,LLY,-3.8960219680428736,-0.5844032952064311,6.503239486819695,50.0,9.77597067175619,-11.074644661103813,-0.6493369946738122,-19.363868123774637,-0.06493369946738123,-0.06493369946738123,0.8827344778014589,-0.6222117370190442,2.0,12.918066454829777,12,mean_reversion,12.210501963118373
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,MSFT,-1.1981818821308252,-0.1797272823196238,1.6441598551395815,66.66666666666666,2.841198988919075,-6.880579859968975,-0.39939396071027505,-6.880579859968975,-0.039939396071027505,-0.039939396071027505,0.825860333501568,-0.9161275986712767,1.0,3.3328826788974895,6,mean_reversion,3.7552155362411215
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,QCOM,-7.857105398081103,-1.1785658097121656,2.8247170626212488,0.0,0.0,-7.857105398081103,-7.857105398081103,-7.857105398081103,-0.7857105398081102,-0.7857105398081102,0.0,-7.0992957397195395,0.3333333333333333,2.9281702960816487,2,mean_reversion,24.624912712155815
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.001,1.0,0.0,none,target_1x_stop_low,0.5,eod,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,TSLA,-21.64829770159372,-3.247244655239058,4.298968228095585,40.0,1.7675140586603675,-8.39444193963815,-4.329659540318744,-13.681202185792472,-0.43296595403187443,-0.43296595403187443,0.14037177387689118,-9.993760091010202,1.6666666666666667,5.72237674060678,10,mean_reversion,67.84781599069572
