regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.360288939696802,4.770240712099848,162,106,25,26,10,93.82716049382717,6.603266897966053,-13.163878055144778,5.383072765057977,-49.64674456345347,0.5383072765057977,0.5383072765057977,7.624626757299456,3.1266578392799644,8.1,109.29517995219442,436.0288939696961,10436.02889396968,10436.02889396968,10000.0,1000.0,0.0105497000040486,1.2585446999873966,2.00001522898674e-07,1.2999982573091984e-05,1.8668833000119776,0.0012954999692738,3.137306099990383,121.0,36.0,661.0,272.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.5855861200070105,2.976180250589279,244,264,142,63,10,55.73770491803278,8.005527556193393,-7.144764107785631,1.2996607541043166,-28.74175150462804,0.1299660754104316,0.1299660754104316,1.410968164702093,2.389265994319173,12.2,53.144245130427,158.5586120007266,10158.5586120007,10158.5586120007,10000.0,1000.0,0.021181600051932,3.7478436000528745,4.00003045797348e-07,2.4399952962994576e-05,5.356818299973384,0.0040019000298343,9.129913999990094,362.0,317.0,139.0,272.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.410645119291221,2.746238961658792,150,92,17,14,10,53.333333333333336,12.564477940066942,-10.328988733529744,1.8808601590551552,-35.01932520581204,0.1880860159055155,0.1880860159055155,1.3902041846036015,2.017322657895809,7.5,56.251707999849714,141.06451192913664,10141.064511929122,10141.064511929122,10000.0,1000.0,0.0125688000116497,1.1743359999964014,4.00003045797348e-07,2.079998375847936e-05,1.4809317999752238,0.0009367000311613,2.6688205000245944,394.0,328.0,100.0,274.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.552735183998848,4.735026529659521,168,114,30,28,10,92.85714285714286,7.062578403933812,-15.934599517823264,5.4199228380940205,-49.64674456345347,0.5419922838094021,0.5419922838094021,5.761896880335383,3.199228270821169,8.4,111.77819486762668,455.27351839989774,10455.273518399885,10455.273518399885,10000.0,1000.0,0.0109222000464797,1.203010400000494,3.00002284348011e-07,1.1800031643360852e-05,1.7284278000006452,0.0020625999895855,2.9444528000312857,92.0,89.0,641.0,274.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.760779575002143,4.736271487446023,190,127,32,29,10,91.57894736842104,7.176019781604096,-18.52947043741611,5.0113469210550265,-49.64674456345347,0.5011346921055027,0.5011346921055027,4.211626845382578,3.3332117749235453,9.5,112.1588697946219,476.0779575002275,10476.077957500214,10476.077957500214,10000.0,1000.0,0.013182200025767,1.3867117000045257,3.00002284348011e-07,1.2699980288743973e-05,1.8324952000402843,0.0041538999648764,3.2365766000002623,66.0,115.0,645.0,275.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.391180508287579,4.833956595693706,174,117,30,29,10,95.40229885057472,8.264896385049937,-36.71708728259287,6.196759204928428,-49.64674456345347,0.6196759204928428,0.6196759204928428,4.67075720549028,3.5591001563200853,8.7,118.69491056008354,539.1180508287732,10539.118050828758,10539.118050828758,10000.0,1000.0,0.0104811000055633,1.0442828999948688,2.00001522898674e-07,1.1499971151351929e-05,1.5000897999852896,0.0012812999775633,2.556167099974118,15.0,110.0,703.0,276.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,2.182067114817874,3.225818828432551,232,179,63,35,10,56.03448275862068,12.2719712153397,-11.362184657162045,1.881092340360485,-62.17755789861405,0.1881092340360484,0.1881092340360484,1.3765616471947355,2.4507368268383947,11.6,71.77740840251943,218.20671148181623,10218.206711481787,10218.206711481787,10000.0,1000.0,0.0105275000096298,1.1366517000133172,2.00001522898674e-07,1.2300035450607538e-05,1.7475953999673948,0.0012744999839924,2.896082099992782,273.0,335.0,222.0,276.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.4516962053861608,2.8354227023141623,154,90,13,14,10,55.84415584415584,12.432574550674078,-11.453855445304532,1.885319747254952,-62.17755789861405,0.1885319747254952,0.1885319747254952,1.3727735819710207,1.8889724786006907,7.7,62.080400487074826,145.1696205386313,10145.169620538616,10145.169620538616,10000.0,1000.0,0.0102670000051148,1.051981500000693,2.00001522898674e-07,1.1000025551766155e-05,1.521636799967382,0.0009346000151708,2.5848486999748275,381.0,336.0,115.0,277.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,2.2588869902441364,3.3311121003982738,214,164,57,32,10,56.07476635514018,12.498913092665637,-11.14991673479796,2.1111093366769533,-62.17755789861405,0.2111109336676953,0.2111109336676953,1.4310473922585625,2.506758318132019,10.7,72.70475096534732,225.888699024434,10225.888699024414,10225.888699024414,10000.0,1000.0,0.0121231999946758,1.16966820001835,3.00002284348011e-07,1.079996582120657e-05,1.797587700013537,0.0010427000233903,2.980451700044796,263.0,307.0,262.0,277.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.1470493827476276,2.167160835906218,124,70,8,11,10,51.61290322580645,12.208556493938286,-9.198962317708338,1.8500796495931455,-28.74175150462804,0.1850079649593145,0.1850079649593145,1.4156444836318254,1.915830095006971,6.2,48.0588356228197,114.70493827477505,10114.704938274765,10114.704938274765,10000.0,1000.0,0.0101682000095024,1.05053319997387,2.00001522898674e-07,1.0599964298307896e-05,1.4731885999790393,0.0009374999790452,2.5348569999914616,453.0,316.0,63.0,277.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.834233172841232,3.1501878496035607,204,151,49,30,10,58.82352941176471,11.152191689590053,-11.564480573601347,1.7982678165112411,-62.17755789861405,0.1798267816511241,0.1798267816511241,1.3776409854557534,2.2091654554866182,10.2,66.9337380754203,183.4233172841466,10183.423317284123,10183.423317284123,10000.0,1000.0,0.009665599965956,1.042175100010354,3.00002284348011e-07,1.1399970389902592e-05,1.7181038000271656,0.0012389000039547,2.7712134000030346,312.0,333.0,189.0,278.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.501472791969482,4.73563132091247,158,108,29,27,10,96.20253164556962,7.170682568718329,-31.608198675210435,5.698066825277996,-49.64674456345347,0.5698066825277996,0.5698066825277996,5.74715736279315,3.164430083483058,7.9,111.79362133239194,450.1472791969617,10450.147279196948,10450.147279196948,10000.0,1000.0,0.0106951999478042,1.175157300021965,2.00001522898674e-07,1.2300035450607538e-05,1.7335899000172503,0.0023161999997682,2.9217912000021897,102.0,90.0,643.0,278.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.066331320922981,4.700579880534635,324,402,240,96,10,91.9753086419753,5.6104102685996216,-25.332153686847985,3.127365012915554,-120.4324962086747,0.3127365012915554,0.3127365012915554,2.5384313498757263,3.465563797524612,16.2,116.6231416103816,506.6331320923198,10506.633132092298,10506.633132092298,10000.0,1000.0,0.0111144999973475,1.4930792999803089,3.00002284348011e-07,1.3400043826550244e-05,2.398174200032372,0.0022921999916434,3.904699800012168,43.0,168.0,625.0,278.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.698185851646267,4.740341365840394,186,124,31,29,10,91.39784946236558,7.266756484212124,-18.481964499173813,5.051812743705806,-49.64674456345347,0.5051812743705806,0.5051812743705806,4.177547665358044,3.3034683565239344,9.3,111.64154671874022,469.81858516464,10469.818585164629,10469.818585164629,10000.0,1000.0,0.010880299960263,1.1942053000093438,2.00001522898674e-07,1.179997343569994e-05,1.7276275000185706,0.0013341999729163,2.934077699959744,73.0,116.0,648.0,279.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.623988661675903,4.528997220882948,248,230,106,56,10,89.51612903225806,6.586358077647668,-20.668221573175348,3.729023114254932,-118.8958070641853,0.3729023114254932,0.3729023114254932,2.720958110760668,3.215359190397929,12.4,115.17834142256488,462.3988661676116,10462.39886616759,10462.39886616759,10000.0,1000.0,0.009399399976246,1.0474699000478722,2.00001522898674e-07,1.0999967344105244e-05,1.607232499984093,0.0020920999813824,2.666224999993574,81.0,142.0,615.0,279.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.850808740625998,3.7213977142642176,294,247,100,49,10,91.83673469387756,5.181959637013909,-26.206973077854716,2.61959778273892,-123.55607857952418,0.2619597782738919,0.2619597782738919,2.2244860458786966,2.869135782015254,14.7,108.17003459609674,385.0808740626212,10385.0808740626,10385.0808740626,10000.0,1000.0,0.0126638000365346,1.407382100005634,3.00002284348011e-07,1.2999982573091984e-05,1.9208385000238195,0.0018603999633342,3.3427794000017457,194.0,226.0,418.0,279.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.5364820992380008,3.0116279332509004,160,94,14,16,10,57.49999999999999,11.718446737727422,-11.335304117989567,1.9206026240477017,-62.17755789861405,0.1920602624047701,0.1920602624047701,1.3986717030897624,1.9947426311688536,8.0,62.10267256770371,153.64820992381613,10153.6482099238,10153.6482099238,10000.0,1000.0,0.0102311000227928,1.090980099979788,2.00001522898674e-07,1.1400028597563503e-05,1.5411135000176728,0.0009610999841243,2.643317100009881,370.0,323.0,147.0,280.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.447109591140088,2.735130823486067,174,120,33,19,10,56.32183908045977,11.807392037822211,-11.417138177349011,1.6633443576324825,-62.17755789861405,0.1663344357632482,0.1663344357632482,1.3335497105688765,1.8915936666536664,8.7,62.015357770090034,144.71095911402597,10144.710959114009,10144.710959114009,10000.0,1000.0,0.0119626999949105,1.4105127999791875,2.00001522898674e-07,1.2299977242946625e-05,1.8736006999970412,0.0010510000283829,3.297160600021016,382.0,360.0,99.0,280.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.4057655364153834,2.815156770966565,150,88,13,13,10,56.00000000000001,12.418540189728123,-11.545519222031126,1.8743540485540535,-62.17755789861405,0.1874354048554053,0.1874354048554053,1.3689652654829811,1.833540133630391,7.5,61.96641354903321,140.57655364155403,10140.576553641538,10140.576553641538,10000.0,1000.0,0.0104412999935448,1.47961729997769,4.00003045797348e-07,2.039998071268201e-05,2.469711600046139,0.0016113999881781,3.9614352000062354,395.0,339.0,109.0,281.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.6469234596168825,4.740945336003643,176,118,30,29,10,94.31818181818184,7.37066338402152,-29.41454298241645,5.280594840473909,-49.64674456345347,0.5280594840473909,0.5280594840473909,4.159609491396754,3.26856611349428,8.8,111.65938023569257,464.692345961704,10464.692345961688,10464.692345961688,10000.0,1000.0,0.0138651999877765,1.511341999983415,2.00001522898674e-07,1.3000040780752896e-05,2.0447838999680243,0.0014778000186197,3.571502899983898,77.0,117.0,649.0,281.0
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.783361128758078,4.86507201373547,250,244,119,59,10,92.0,7.638831342470891,-30.012949150832537,4.626688903006617,-118.8958070641853,0.4626688903006616,0.4626688903006616,2.926955295093966,3.931667004701567,12.5,116.67945168083564,578.3361128758271,10578.336112875808,10578.336112875808,10000.0,1000.0,0.0102556000347249,1.042434900009539,2.00001522898674e-07,1.109996810555458e-05,1.4929349000449292,0.0016960999928414,2.5473514000186697,3.0,128.0,712.0,281.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.74976892980012,4.829152783812092,194,127,30,31,10,92.78350515463916,6.357314787211378,-13.88306255271378,4.896668999794099,-49.64674456345347,0.4896668999794099,0.4896668999794099,5.887526912498568,3.2234118017104967,9.7,115.9378957191229,474.9768929800276,10474.976892980012,10474.976892980012,10000.0,1000.0,0.0115991000202484,1.4115045999642462,3.00002284348011e-07,1.3899989426136017e-05,1.8914586000028064,0.0013786999625153,3.315975999983493,67.0,84.0,694.0,281.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.87669230706535,4.8850523783857085,272,267,131,69,10,91.17647058823528,7.179310788425586,-25.21377558818482,4.321097284607021,-118.8958070641853,0.432109728460702,0.432109728460702,2.9422888777974765,3.9864238888720656,13.6,116.9339577880052,587.6692307065548,10587.669230706537,10587.669230706537,10000.0,1000.0,0.0094084999873302,1.0370369000011124,2.00001522898674e-07,1.0500021744519472e-05,1.473483000008855,0.0016625999705865,2.5216194999520667,1.0,127.0,718.0,282.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.936838645180542,4.712414860817807,320,372,212,91,10,91.25,5.579623602943865,-22.92437010798085,3.085524153237953,-120.4324962086747,0.3085524153237953,0.3085524153237953,2.538237823493605,3.366495366247193,16.0,117.04650858539044,493.6838645180725,10493.683864518054,10493.683864518054,10000.0,1000.0,0.0095135999727062,0.9826897000311874,3.00002284348011e-07,9.700015652924776e-06,1.4604313999880103,0.0019712999928742,2.4546345999697223,52.0,169.0,627.0,282.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.851685989360521,3.2288631986463576,260,316,186,77,10,56.92307692307692,8.471960418648818,-7.888508429355972,1.4243738379698314,-35.01932520581204,0.1424373837969831,0.1424373837969831,1.4191644280373157,2.4936825966488305,13.0,59.4632979594639,185.16859893607807,10185.168598936052,10185.168598936052,10000.0,1000.0,0.0106668999651446,1.169627399998717,3.00002284348011e-07,1.1200027074664831e-05,1.9488008999614976,0.0009700000518932,3.1300937000196427,311.0,312.0,225.0,282.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.221205620662022,4.771032936710888,144,96,24,22,10,97.2222222222222,6.950628052561185,-32.211700806534,5.862785584252985,-49.64674456345347,0.5862785584252985,0.5862785584252985,7.552286149084523,3.0347839914016568,7.2,109.1272685798136,422.1205620662149,10422.120562066202,10422.120562066202,10000.0,1000.0,0.0113553000264801,1.1709120000014082,3.00002284348011e-07,1.2300035450607538e-05,1.6769044999964535,0.0014325999654829,2.8606351999915205,149.0,38.0,663.0,283.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.233158143811215,4.772800077947694,154,102,25,24,10,93.5064935064935,6.788266071540575,-13.087868553957104,5.497607978975791,-49.64674456345347,0.549760797897579,0.549760797897579,7.468827412743944,3.0450694677318904,7.7,109.04027023495269,423.3158143811359,10423.315814381122,10423.315814381122,10000.0,1000.0,0.0115206000045873,1.1311680999933742,3.00002284348011e-07,1.1499971151351929e-05,1.798448300047312,0.0012442000443115,2.9424107000231743,145.0,41.0,664.0,283.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.066069433374887,4.741278349929299,356,410,232,116,10,92.69662921348316,4.978704919225343,-24.221489871898065,2.8461064232444198,-123.35736396614276,0.2846106423244419,0.2846106423244419,2.608892148179905,3.380310080343757,17.8,119.37368261809269,506.60694333750666,10506.606943337489,10506.606943337489,10000.0,1000.0,0.0095494999550282,1.24398490000749,3.00002284348011e-07,1.2899981811642648e-05,1.7035430999821983,0.0022952000144869,2.9594063999829814,44.0,157.0,650.0,283.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.450615067645977,4.572725048451392,194,180,83,40,10,92.78350515463916,7.235702179138484,-29.45024133683569,4.588262956336225,-118.29303131650954,0.4588262956336225,0.4588262956336225,3.158903029856092,3.063710979761281,9.7,114.94998919201244,445.0615067646138,10445.061506764598,10445.061506764598,10000.0,1000.0,0.0098330000182613,1.02654860005714,4.00003045797348e-07,1.650000922381878e-05,1.4948013999965042,0.0013821999891661,2.532613599963952,110.0,122.0,620.0,284.0
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.236986984763116,4.790744861860668,396,459,261,128,10,90.9090909090909,4.683054632125477,-17.736174183680443,2.6449429215976656,-123.35736396614276,0.2644942921597665,0.2644942921597665,2.640397294042414,3.534872372129582,19.8,117.64155284358505,523.6986984763378,10523.698698476312,10523.698698476312,10000.0,1000.0,0.0114845000207424,1.0361392999766394,2.00001522898674e-07,1.0599964298307896e-05,1.4650157999712974,0.0020981000270694,2.514766900043469,29.0,154.0,670.0,284.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.621571969613524,3.026478004408609,188,137,43,26,10,57.44680851063831,11.614643178783354,-11.625838367323272,1.7250765634188323,-62.17755789861405,0.1725076563418832,0.1725076563418832,1.3487000073412885,2.0624165968925445,9.4,63.45028715566608,162.15719696137023,10162.157196961352,10162.157196961352,10000.0,1000.0,0.0105903999647125,1.1948612999985926,5.00003807246685e-07,1.109996810555458e-05,1.6787024000077508,0.0009903000318445,2.8851752000045963,351.0,349.0,154.0,284.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.879476572450349,4.765700616414452,272,253,117,58,10,91.17647058823528,6.230331552455556,-23.71778793828581,3.587850420919553,-118.3265404932922,0.3587850420919553,0.3587850420919553,2.7144223093749638,3.371540187172184,13.6,115.25170362565956,487.9476572450592,10487.947657245037,10487.947657245037,10000.0,1000.0,0.0133834000444039,1.2446637999964878,2.00001522898674e-07,1.4099990949034693e-05,1.7944764000130815,0.0018018000409938,3.054364599986002,56.0,143.0,658.0,285.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.14486805103541,3.668683826217017,260,209,79,43,10,90.76923076923076,5.354222045553479,-26.44261635597913,2.4191292700273923,-123.55607857952418,0.2419129270027392,0.2419129270027392,1.9910983620463172,2.44347104747003,13.0,104.1643694883725,314.486805103561,10314.48680510354,10314.48680510354,10000.0,1000.0,0.0140177000430412,1.969951000006404,3.00002284348011e-07,1.2899981811642648e-05,1.9013493999955244,0.001637400011532,3.886988200014457,232.0,241.0,385.0,286.0
