regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,full_day,False,static_pct,0.005,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,0.0,0.55,0.45,1.307779716216264,6.9270024468018025,1904,970,18,205,10,71.11344537815127,9.687186868441877,-23.37253650295825,0.13737181893028427,-88.75792481471558,0.013737181893028427,0.013737181893028427,1.0203467972071454,0.2798241019140977,15.35483870967742,77.34380606856733,130.77797162163063,10130.777971621626,10130.777971621626,10000.0,1000.0,0.17658869997831061,8.543874599970877,3.00002284348011e-07,3.090000245720148e-05,11.375884100038093,0.003998999949544668,20.100403399963398
