regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5294538702805767,0.6310483354975418,30,15,0,3,7,40.0,8.108055772004226,-11.288191295564097,-3.5296924685367683,-16.58238498343735,-0.35296924685367687,-0.35296924685367687,0.4788517817547638,-9.662577802619015,5.0,14.47830513362297,-52.94538702805153,9947.054612971942,9947.054612971942,10000.0,1000.0,0.013800699991406873,0.5920803000044543,4.00003045797348e-07,2.2199994418770075e-05,0.788514199986821,0.0005050000036135316,1.394978299998911
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.530766946265685,1.00247540785163,114,116,59,30,10,43.859649122807014,7.701544698688817,-7.675478502930602,-0.9311700811676988,-18.912254013317124,-0.09311700811676989,-0.09311700811676989,0.7839031525595871,-6.458940592353386,19.0,21.75091829590899,-53.07669462655883,9946.923305373432,9946.923305373432,10000.0,1000.0,0.010735999996541068,0.44701350000104867,2.00001522898674e-07,9.400013368576765e-06,0.5287288000108674,0.0027751999732572585,0.9892809999873862
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5519985170122345,0.9921283529755791,114,68,11,12,10,43.859649122807014,5.765051314831726,-6.228941705375405,-0.9684184508985932,-16.58238498343735,-0.09684184508985932,-0.09684184508985932,0.7230676658645728,-6.879976663355054,19.0,21.229418902883587,-55.19985170121981,9944.800148298777,9944.800148298777,10000.0,1000.0,0.011625300016021356,0.45011689999955706,2.00001522898674e-07,9.899988071992993e-06,0.5707603999762796,0.00047890000860206783,1.0330098000122234
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5748136823371169,0.684542767111813,38,19,0,3,8,47.368421052631575,6.857490524126989,-11.919878295085017,-3.025335170195119,-17.275796275180596,-0.3025335170195119,-0.3025335170195119,0.5177688327790323,-8.418007375148303,6.333333333333333,18.03434186824938,-57.48136823370726,9942.518631766288,9942.518631766288,10000.0,1000.0,0.016034900007070974,0.6318967000115663,3.00002284348011e-07,1.069999416358769e-05,0.7657875999866519,0.0009716000058688223,1.4147215000120923
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5910001222120081,1.021190790100906,112,88,32,22,10,42.857142857142854,5.789415735047835,-6.188937183198274,-1.0553573610927987,-17.275796275180596,-0.10553573610927985,-0.10553573610927985,0.7015844033889543,-6.967177175479534,18.666666666666668,22.446369142261222,-59.10001222119672,9940.8999877788,9940.8999877788,10000.0,1000.0,0.012834699999075383,0.45463270001346245,3.00002284348011e-07,8.799979696050286e-06,0.5197318999853451,0.00043089999235235155,0.9876578999974299
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5922412472647375,1.0788546464201925,112,183,127,56,10,48.214285714285715,6.880404652915314,-8.448105184661374,-1.0575736558297564,-18.912254013317124,-0.10575736558297565,-0.10575736558297565,0.7582639949639529,-6.9900674765948905,18.666666666666668,22.44032383052805,-59.22412472646636,9940.775875273526,9940.775875273526,10000.0,1000.0,0.011952500004554167,0.5039871000044513,3.00002284348011e-07,9.69998654909432e-06,0.5270310000050813,0.0004133000038564205,1.0434130000066943
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.5959611277391923,1.1095739124394466,114,148,91,46,10,45.614035087719294,6.838670552328822,-7.658114423692228,-1.0455458381387663,-18.912254013317124,-0.10455458381387663,-0.10455458381387663,0.7489649351772938,-6.890950015381511,19.0,22.90752229475588,-59.59611277390968,9940.40388722608,9940.40388722608,10000.0,1000.0,0.011472600017441437,0.4829874999995809,2.00001522898674e-07,1.3400014722719789e-05,0.5427052000013646,0.00041140001849271357,1.0376133000245318
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.6004576875235398,1.0411983072760698,112,111,55,31,10,46.42857142857143,5.635278036882342,-6.8854332570430605,-1.0722458705776947,-17.275796275180596,-0.1072245870577695,-0.1072245870577695,0.7093101406464122,-6.165796030290673,18.666666666666668,25.742592435233504,-60.04576875235091,9939.954231247646,9939.954231247646,10000.0,1000.0,0.011729999998351559,0.48974639998050407,2.00001522898674e-07,1.1500000255182385e-05,0.5259527000016533,0.0005347999976947904,1.0279971999989357
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.6204667321934721,1.626828875224747,150,79,4,18,10,68.0,4.657857022316896,-12.48322422322903,-0.8272889762578006,-46.47726326880036,-0.08272889762578006,-0.08272889762578006,0.7928998146172132,-5.895062267378866,25.0,27.831956283149786,-62.04667321933505,9937.953326780653,9937.953326780653,10000.0,1000.0,0.011684299999615178,0.4353145999775734,2.00001522898674e-07,1.1800002539530396e-05,0.5441690000006929,0.002147099992725998,0.9933480999898165
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.66279858939326,1.0697185725312643,66,33,0,6,8,48.484848484848484,4.265884638635242,-7.913765479852105,-2.008480573918846,-19.627418203095658,-0.20084805739188455,-0.20084805739188455,0.5073375320950653,-12.958018773751325,11.0,13.523920418495011,-66.27985893932191,9933.720141060674,9933.720141060674,10000.0,1000.0,0.010447499982547015,0.44366690001334064,2.00001522898674e-07,1.0199990356341004e-05,0.5573658999928739,0.00038510002195835114,1.011894700000994
