symbol,winner_metric,metric_value,sma_bars,time_window_mode,threshold_mode,threshold_value,threshold_label,trades_per_day,win_rate,profit_factor,realized_pnl,sharpe_ratio,max_drawdown_pct,expectancy,max_loss_trade,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,pnl_stability,atr_percentile_threshold,regime_filter_enabled,regime,start_date,end_date,config_key
ABBV,net_pnl,-18.72329165175438,15,full_day,static_pct,0.0015,0.0015,2.0476190476190474,72.09302325581395,0.8793795284218998,-18.72329165175438,-0.4793142971183937,10.48424212737937,-0.4354253872501019,-58.13541929666371,4.403275285244373,-12.935402124527494,-0.04354253872501018,-0.04354253872501018,12.138842740242803,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
ABBV,sharpe,-0.4793142971183937,15,full_day,static_pct,0.0015,0.0015,2.0476190476190474,72.09302325581395,0.8793795284218998,-18.72329165175438,-0.4793142971183937,10.48424212737937,-0.4354253872501019,-58.13541929666371,4.403275285244373,-12.935402124527494,-0.04354253872501018,-0.04354253872501018,12.138842740242803,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
ABBV,max_drawdown,10.48424212737937,15,full_day,static_pct,0.0015,0.0015,2.0476190476190474,72.09302325581395,0.8793795284218998,-18.72329165175438,-0.4793142971183937,10.48424212737937,-0.4354253872501019,-58.13541929666371,4.403275285244373,-12.935402124527494,-0.04354253872501018,-0.04354253872501018,12.138842740242803,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
AMD,net_pnl,88.55410055688708,15,full_day,static_pct,0.0015,0.0015,2.142857142857143,71.11111111111111,1.4624341889900156,88.55410055688708,1.938678063525783,15.725163238156597,1.9678689012641573,-73.31987568488421,8.751552336594184,-14.730428785702061,0.19678689012641573,0.19678689012641573,19.44679106242765,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
AMD,sharpe,1.938678063525783,15,full_day,static_pct,0.0015,0.0015,2.142857142857143,71.11111111111111,1.4624341889900156,88.55410055688708,1.938678063525783,15.725163238156597,1.9678689012641573,-73.31987568488421,8.751552336594184,-14.730428785702061,0.19678689012641573,0.19678689012641573,19.44679106242765,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
AMD,max_drawdown,15.725163238156597,15,full_day,static_pct,0.0015,0.0015,2.142857142857143,71.11111111111111,1.4624341889900156,88.55410055688708,1.938678063525783,15.725163238156597,1.9678689012641573,-73.31987568488421,8.751552336594184,-14.730428785702061,0.19678689012641573,0.19678689012641573,19.44679106242765,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
BAC,net_pnl,41.919651048822175,15,full_day,static_pct,0.0015,0.0015,1.8571428571428572,64.1025641025641,1.481664938938699,41.919651048822175,2.0333365564097563,4.277972317191136,1.0748628474056967,-17.256426314277405,5.158015225143008,-6.216480684268073,0.10748628474056968,0.10748628474056968,8.067037067094489,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
BAC,sharpe,2.0333365564097563,15,full_day,static_pct,0.0015,0.0015,1.8571428571428572,64.1025641025641,1.481664938938699,41.919651048822175,2.0333365564097563,4.277972317191136,1.0748628474056967,-17.256426314277405,5.158015225143008,-6.216480684268073,0.10748628474056968,0.10748628474056968,8.067037067094489,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
BAC,max_drawdown,4.277972317191136,15,full_day,static_pct,0.0015,0.0015,1.8571428571428572,64.1025641025641,1.481664938938699,41.919651048822175,2.0333365564097563,4.277972317191136,1.0748628474056967,-17.256426314277405,5.158015225143008,-6.216480684268073,0.10748628474056968,0.10748628474056968,8.067037067094489,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
C,net_pnl,125.3453280279009,15,full_day,static_pct,0.0015,0.0015,2.238095238095238,78.72340425531915,2.148003695478029,125.3453280279009,4.06166367867762,7.252830623066989,2.666921872934062,-27.416644023572644,6.338670334104191,-10.918547433395418,0.2666921872934062,0.2666921872934062,11.911721731506265,0.0,False,Custom,2026-04-14,2026-04-17,"(15, 'full_day', 'static_pct', 0.0015, 0.0, False)"
