regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,ml,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,0.9754186887765853,2.6690278709737707,16,8,0,1,2,50.0,22.073835822703614,-17.196742378820716,2.4385467219414494,-33.752711496746315,0.24385467219414494,0.24385467219414494,1.2836056583536115,0.5107818299644996,0.12903225806451613,5.123950132306463,19.508373775531595,2019.5083737755317,2019.5083737755317,2000.0,1000.0,0.1788645999986329,2.9608522999988054,2.7970021000000997,0.2945749999998952,3.613773199998832,0.002394200004346203,9.847492299995793
