regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,portfolio,COMBINED,-239.31256532711677,-2.3931256532711993,5.150608023075147,51.041666666666664,5.797727945614973,-7.317378950359848,-0.06232098055393666,-0.06232098055393666,0.8260389155861201,-1.1616677253133019,6.193548387096774,26.11667379437212,768,
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,AAPL,-96.11581673998433,-2.8834745021994923,4.553347874811908,25.53191489361702,7.570754581684493,-3.2822288332917138,-0.05112543443616187,-0.05112543443616187,0.7908306876171642,-1.34102587524963,3.032258064516129,9.0227313985242,376,sma
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,MSFT,-194.27341258672652,-5.828202377601806,9.044221036398854,83.33333333333334,15.96321307872106,-274.0894779803318,-3.237890209778775,-3.237890209778775,0.2912044124485974,-1.8790484220265995,0.0967741935483871,13.22979639064148,12,breakout
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,NVDA,51.076663999594075,1.532299919987795,5.5982568909211325,75.26315789473685,4.847149594587929,-13.66097293673361,0.02688245473662846,0.02688245473662846,1.0795505222753263,0.4423709037443986,3.064516129032258,16.292109085479815,380,mean_reversion
