symbol,winner_metric,metric_value,sma_bars,time_window_mode,threshold_mode,threshold_value,threshold_label,trades_per_day,win_rate,profit_factor,realized_pnl,sharpe_ratio,max_drawdown_pct,expectancy,max_loss_trade,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,pnl_stability,atr_percentile_threshold,regime_filter_enabled,regime,start_date,end_date,config_key
AAPL,net_pnl,-1.000314992673566,20,full_day,static_pct,0.002,0.0020,0.23809523809523808,46.666666666666664,0.9731814283130612,-1.000314992673566,0.04032465738948611,7.5560720987530905,-0.06668766617823772,-12.84670847131224,5.185574835958813,-4.662417355548158,-0.006668766617823773,-0.006668766617823773,2.7864642074735153,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AAPL,sharpe,0.04032465738948611,20,full_day,static_pct,0.002,0.0020,0.23809523809523808,46.666666666666664,0.9731814283130612,-1.000314992673566,0.04032465738948611,7.5560720987530905,-0.06668766617823772,-12.84670847131224,5.185574835958813,-4.662417355548158,-0.006668766617823773,-0.006668766617823773,2.7864642074735153,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AAPL,max_drawdown,7.5560720987530905,20,full_day,static_pct,0.002,0.0020,0.23809523809523808,46.666666666666664,0.9731814283130612,-1.000314992673566,0.04032465738948611,7.5560720987530905,-0.06668766617823772,-12.84670847131224,5.185574835958813,-4.662417355548158,-0.006668766617823773,-0.006668766617823773,2.7864642074735153,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ABBV,net_pnl,50.29094007218214,20,full_day,static_pct,0.002,0.0020,0.5238095238095238,66.66666666666666,1.667724685463346,50.29094007218214,1.0746366599070902,20.709521793227832,1.5239678809752164,-30.62881460328117,5.709446371281005,-6.846989099636361,0.15239678809752163,0.15239678809752163,6.413572678937944,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ABBV,sharpe,1.0746366599070902,20,full_day,static_pct,0.002,0.0020,0.5238095238095238,66.66666666666666,1.667724685463346,50.29094007218214,1.0746366599070902,20.709521793227832,1.5239678809752164,-30.62881460328117,5.709446371281005,-6.846989099636361,0.15239678809752163,0.15239678809752163,6.413572678937944,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ABBV,max_drawdown,20.709521793227832,20,full_day,static_pct,0.002,0.0020,0.5238095238095238,66.66666666666666,1.667724685463346,50.29094007218214,1.0746366599070902,20.709521793227832,1.5239678809752164,-30.62881460328117,5.709446371281005,-6.846989099636361,0.15239678809752163,0.15239678809752163,6.413572678937944,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ADBE,net_pnl,37.33053090941689,20,full_day,static_pct,0.002,0.0020,0.3492063492063492,68.18181818181817,1.3911477897482907,37.33053090941689,1.0839317312443877,16.10557168231511,1.6968423140644042,-34.98271711207644,8.851264053447206,-13.634061413184456,0.16968423140644043,0.16968423140644043,5.222062236951492,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ADBE,sharpe,1.0839317312443877,20,full_day,static_pct,0.002,0.0020,0.3492063492063492,68.18181818181817,1.3911477897482907,37.33053090941689,1.0839317312443877,16.10557168231511,1.6968423140644042,-34.98271711207644,8.851264053447206,-13.634061413184456,0.16968423140644043,0.16968423140644043,5.222062236951492,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
ADBE,max_drawdown,16.10557168231511,20,full_day,static_pct,0.002,0.0020,0.3492063492063492,68.18181818181817,1.3911477897482907,37.33053090941689,1.0839317312443877,16.10557168231511,1.6968423140644042,-34.98271711207644,8.851264053447206,-13.634061413184456,0.16968423140644043,0.16968423140644043,5.222062236951492,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMD,net_pnl,134.79505253720106,20,full_day,static_pct,0.002,0.0020,0.5873015873015873,70.27027027027027,1.773195518034926,134.79505253720106,2.0545871297137377,26.42520794120035,3.6431095280324612,-97.31747787610618,11.88961799725492,-15.848637762856987,0.3643109528032461,0.3643109528032461,10.842166813882269,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
