strategy_mode,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,regime_filter_enabled,coverage_symbols,coverage_time_windows,avg_net_pnl,avg_sharpe,avg_win_rate,avg_profit_factor,avg_trades_per_day,avg_return_per_trade_pct,avg_pnl_stability,worst_max_drawdown_pct,net_pnl_std,robustness_score
mean_reversion,static_pct,0.001,1.0,0.0,15,False,15,2,-4.200653766783608,-1.128694818502067,51.38800705467372,inf,1.1685185185185185,-0.13582011434867422,5.978054543203545,9.825312244685438,17.176047620837625,-183.37274446125514
mean_reversion,static_pct,0.0015,1.0,0.0,15,False,15,2,-4.273793640525528,-1.5430869160044505,46.71428571428571,inf,1.062962962962963,-0.14091790563088605,5.831489486920855,9.81651650097893,16.834488874310114,-224.49955662017535
mean_reversion,static_pct,0.002,1.0,0.0,15,False,15,2,-4.215336004115075,-1.6763422781557844,45.829365079365076,inf,1.0018518518518518,-0.14553019922204452,5.582051664407998,9.617986889327906,15.715018784819746,-235.65451705115277
