regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode,symbol_contribution_pct
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,portfolio,COMBINED,825.6262866752829,8.256262866752696,4.795199287284877,70.98865478119936,5.874301647503378,-9.761552150453614,1.338130124271123,-89.75704303597433,0.1338130124271123,0.1338130124271123,1.4725106504208452,2.193693754906058,9.793650793650794,46.895336774946614,1234,,
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,ABBV,93.13961431392738,13.970942147089108,4.705308850141044,73.68421052631578,4.986949358950357,-4.649496773668261,2.4510424819454575,-12.16769505795503,0.24510424819454577,0.24510424819454577,3.003219248186381,2.0871354408747926,0.6031746031746031,5.563891083170102,76,mean_reversion,11.281086348278903
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AMD,210.8381214371733,31.625718215575997,14.64909665582943,71.42857142857143,8.937328875686264,-10.630093220483811,3.3466368482091,-69.96595967530754,0.33466368482090997,0.33466368482090997,2.1018933442804504,2.3706911747594637,1.0,11.40523709035132,126,mean_reversion,25.53675008171045
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,BAC,82.35669061803867,12.3535035927058,11.264492272609349,77.5,4.871146781744286,-7.627651068448245,2.0589172654509666,-30.706243602865925,0.20589172654509666,0.20589172654509666,2.1996803891379244,2.016360183973161,0.6349206349206349,5.18749309026529,80,mean_reversion,9.97505674748815
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,C,57.26052558515835,8.589078837773753,9.32857340370175,67.3913043478261,5.6914874547136085,-7.9450390340642345,1.2447940344599642,-42.30651105651111,0.1244794034459964,0.1244794034459964,1.4804719468308438,1.0172924138724948,0.7301587301587301,7.777313458645792,92,mean_reversion,6.935404856807666
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,COP,-35.48233041510446,-5.322349562265669,12.31905849285995,71.05263157894737,5.067987881333524,-15.665273019191783,-0.933745537239591,-31.779876129556328,-0.0933745537239591,-0.0933745537239591,0.7940880827661723,-0.5897139681524822,0.6031746031746031,6.856197680798429,76,mean_reversion,-4.297626055244481
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,GOOGL,74.37473569390397,11.156210354085596,7.642277189255461,68.0,7.142015346354509,-10.528361630134334,1.4874947138780794,-36.05303416624167,0.14874947138780795,0.14874947138780795,1.4415141827541582,1.3474135682114317,0.7936507936507936,7.3423467663176245,100,mean_reversion,9.0082809733934
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,HD,-10.733692785994435,-1.6100539178991655,6.273265822990526,62.96296296296296,3.7534586338126097,-7.45424895608088,-0.39754417725905317,-15.852686703096424,-0.039754417725905315,-0.039754417725905315,0.8560057109812744,-0.3319848145629073,0.42857142857142855,3.605468359174921,54,mean_reversion,-1.3000667443884297
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,HON,6.698497113688745,1.004774567053312,6.150002543811799,60.71428571428571,4.194997124078327,-5.8742230905129835,0.23923203977459803,-19.24932703540037,0.023923203977459805,0.023923203977459805,1.1036655015785986,0.24339811019919336,0.4444444444444444,4.348745199637436,56,mean_reversion,0.8113231399962983
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,JPM,-20.48943089667341,-3.073414634501012,13.899679256001155,67.44186046511628,4.051600312984999,-9.856131426659886,-0.4764983929458933,-41.45862322992548,-0.047649839294589325,-0.047649839294589325,0.8515106267378796,-0.34517560642522976,0.6825396825396826,6.184229854335039,86,mean_reversion,-2.4816834477475718
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,LLY,-73.33027177220856,-10.999540765831286,23.353439069876316,65.9090909090909,5.890194026777216,-16.27639323658319,-1.6665970857320127,-89.75704303597433,-0.16665970857320128,-0.16665970857320128,0.6996456946108929,-0.7548849111994893,0.6984126984126984,9.859241846936865,88,mean_reversion,-8.881775320829775
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,MSFT,39.24107781518285,5.886161672277428,4.384005881940256,71.42857142857143,3.4116481340356644,-3.6239856081913047,1.4014670648279588,-12.579383319418866,0.1401467064827959,0.1401467064827959,2.353519372651692,1.485119086314278,0.4444444444444444,3.382507879754962,56,mean_reversion,4.752886196635389
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,QCOM,179.24420278190098,26.88663041728515,9.616011531098914,76.08695652173914,7.2515782487225415,-6.778275993035271,3.896613103954369,-28.97493955558957,0.3896613103954369,0.3896613103954369,3.4039929242141396,2.9333208156922446,0.7301587301587301,7.461446041367183,92,mean_reversion,21.710089137750206
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,TSLA,133.40323638055384,20.010485457083078,11.916505862934015,72.41379310344827,8.428815921040847,-13.78793951894761,2.3000557996647215,-29.992621207517573,0.2300055799664721,0.2300055799664721,1.6047098090564444,1.4611416058199245,0.9206349206349206,12.372640806353235,116,mean_reversion,16.15782328318975
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,WFC,56.61672179920129,8.492508269880194,9.05850349710268,76.47058823529412,4.178764262986319,-6.5038936298053756,1.6651976999765083,-18.07553265133447,0.16651976999765083,0.16651976999765083,2.088131299144869,1.551181449227532,0.5396825396825397,4.733490584845341,68,mean_reversion,6.857427229841644
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,XOM,32.488589006534426,4.8732883509801646,4.7768244495966945,79.41176470588235,4.292287392708233,-11.91473865665541,0.9555467354863066,-35.07278454073389,0.09555467354863066,0.09555467354863066,1.3895366180223319,0.9848295810364588,0.5396825396825397,4.510562530765375,68,mean_reversion,3.935023573118393
