regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,2026-01-05,2026-01-16,hybrid_bb_mr,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,0.55,0.45,0.29431254167224324,0.48215462381370894,36,18,0,0,1,77.77777777777779,5.732906636981332,-12.707359687627019,1.6350696759572543,-17.886318826831143,0.16350696759572542,0.16350696759572542,1.5790198532722612,2.3256789984176796,1.8,10.072493208722674,29.431254167230577,10029.431254167224,10029.431254167224,10000.0,1000.0,0.22969529998954386,1.0458785999799147,5.00003807246685e-07,1.1500000255182385e-05,0.4188842000148725,0.0007308000058401376,1.6952283999999054
