regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,breakout,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,0.55,0.45,0.6598186819906551,5.17979939104665,532,266,0,38,9,54.51127819548872,18.889851721792407,-22.091294474882872,0.24805213608673507,-105.33787027952326,0.024805213608673504,0.024805213608673504,1.0246841440858112,0.23106680061803006,4.290322580645161,42.97343844430981,65.98186819907153,10065.981868199066,10065.981868199066,10000.0,1000.0,0.1916223000152968,11.58513550000498,5.00003807246685e-07,5.390000296756625e-05,13.156273500004318,0.006759700016118586,24.939890900044702
