regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.452117444305786,4.938217860278591,252,230,104,52,10,90.47619047619048,7.106754081534739,-22.079851738696913,4.327077336750773,-118.8958070641853,0.43270773367507726,0.43270773367507726,3.057727224510997,3.695845651219833,12.6,117.32800185160384,545.2117444305974,10545.211744430579,10545.211744430579,10000.0,1000.0,0.013131099985912442,1.3740602000034414,2.00001522898674e-07,1.1699972674250603e-05,1.9609927000128664,0.0016807999927550554,3.3498942999867722
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.435278247343813,4.735587044274416,168,115,31,29,10,95.23809523809523,7.986256120658837,-23.84316622957786,6.4705693420761365,-49.64674456345347,0.6470569342076137,0.6470569342076137,6.698989592038114,3.6020040703600142,8.4,118.2674443229757,543.5278247343955,10543.527824734381,10543.527824734381,10000.0,1000.0,0.01221269997768104,1.098689500009641,2.00001522898674e-07,1.0699965059757233e-05,1.4572288999916054,0.0013927999534644186,2.569552799977828
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.431964200475595,4.868869050721947,178,106,17,22,10,95.50561797752809,7.652361923538258,-26.81358586329435,6.103330562332298,-49.64674456345347,0.6103330562332298,0.6103330562332298,6.0645633785890505,3.6432704929080093,8.9,116.42600319085602,543.1964200475745,10543.19642004756,10543.19642004756,10000.0,1000.0,0.011627500003669411,1.1661831999663264,2.00001522898674e-07,1.2499978765845299e-05,2.094975300016813,0.0033835999784059823,3.2762030999874696
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.430734330662217,4.720353860174179,158,108,29,27,10,96.20253164556962,8.393395119629838,-31.608198675210435,6.874347254002992,-49.64674456345347,0.6874347254002992,0.6874347254002992,6.727136796021175,3.613620814768348,7.9,117.79280554977282,543.0734330662364,10543.073433066222,10543.073433066222,10000.0,1000.0,0.00950010004453361,1.39183989999583,3.00002284348011e-07,1.1000025551766157e-05,1.983610299997963,0.0013481999631039798,3.3863296000054106
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.391180508287579,4.833956595693706,174,117,30,29,10,95.40229885057471,8.264896385049937,-36.71708728259287,6.196759204928428,-49.64674456345347,0.6196759204928428,0.6196759204928428,4.67075720549028,3.5591001563200853,8.7,118.69491056008354,539.1180508287732,10539.118050828758,10539.118050828758,10000.0,1000.0,0.010481100005563349,1.0442828999948688,2.00001522898674e-07,1.1499971151351929e-05,1.5000897999852896,0.0012812999775633216,2.556167099974118
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.388889025695953,4.870096565511561,180,114,24,25,10,96.66666666666667,7.394333398892098,-34.806034378001186,5.987654472995655,-49.64674456345347,0.5987654472995655,0.5987654472995655,6.160876192876566,3.6051150376993446,9.0,116.79121921925102,538.888902569609,10538.888902569595,10538.888902569595,10000.0,1000.0,0.011904099956154823,1.1684212000109255,3.00002284348011e-07,1.2500036973506212e-05,1.677512599970214,0.001277300005313009,2.859148599964101
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.386150891854795,4.917518761177397,230,207,92,46,10,91.30434782608695,7.629880899999702,-26.252240531447047,4.683609471178246,-118.8958070641853,0.46836094711782456,0.46836094711782456,3.051691887175503,3.6515036827593277,11.5,117.33539429523104,538.6150891854983,10538.61508918548,10538.61508918548,10000.0,1000.0,0.01181880000513047,1.0836746000568382,2.00001522898674e-07,1.1999974958598614e-05,1.5978094000020064,0.001782999956049025,2.695116799965035
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.38569279706484,4.915719512109344,372,409,223,107,10,89.78494623655914,5.0672391215335,-16.19261334682044,2.8955337618629367,-120.4324962086747,0.2895533761862937,0.2895533761862937,2.7505359361320303,3.655013437256073,18.6,117.13345565171842,538.5692797065062,10538.569279706484,10538.569279706484,10000.0,1000.0,0.009585399995557964,1.0736603999976069,4.00003045797348e-07,1.2300035450607538e-05,1.5633833999745548,0.0036146999918855727,2.6502761999727227
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.364590325801092,4.759914088669461,200,133,33,31,10,95.0,6.75557403770346,-21.06410020034091,5.364590325801242,-49.64674456345347,0.5364590325801242,0.5364590325801242,6.093586030049761,3.729215554222093,10.0,112.38580244854009,536.4590325801241,10536.45903258011,10536.45903258011,10000.0,1000.0,0.010795200010761619,1.0469888999941759,3.00002284348011e-07,1.1300027836114168e-05,1.5223498999839649,0.0015345000429078937,2.581699199974537
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,5.351356777465425,4.4090944075727565,170,108,23,25,10,95.29411764705881,7.930741002465846,-26.81358586329435,6.295713855841837,-49.64674456345347,0.6295713855841836,0.6295713855841836,5.989407985888918,3.911565941404115,8.5,106.71594979798827,535.1356777465561,10535.135677746543,10535.135677746543,10000.0,1000.0,0.011121299990918487,1.077780099993106,3.00002284348011e-07,1.079996582120657e-05,1.5755756000289693,0.0012462000013329089,2.6657520000007935
