symbol,winner_metric,metric_value,sma_bars,time_window_mode,threshold_mode,threshold_value,threshold_label,trades_per_day,win_rate,profit_factor,realized_pnl,sharpe_ratio,max_drawdown_pct,avg_return_per_trade_pct,avg_move_captured_pct,pnl_stability,atr_percentile_threshold,regime_filter_enabled,regime,start_date,end_date,config_key
AAPL,net_pnl,28.367005308454054,20,combined_windows,atr_multiple,0.5,0.50,1.5,40.0,1.830569828989195,28.367005308454054,2.5342503110440187,0.6409521518570057,0.18911336872302703,0.18911336872302703,8.92964687557737,0.0,False,Custom,,,"(20, 'combined_windows', 'atr_multiple', 0.5, 0.0, False)"
AAPL,sharpe,5.116192556418604,20,morning_only,static_pct,0.01,0.0100,0.1,100.0,inf,28.03054280740639,5.116192556418604,0.19852612948446424,2.803054280740639,2.803054280740639,4.350323370962422,0.0,False,Custom,,,"(20, 'morning_only', 'static_pct', 0.01, 0.0, False)"
AAPL,max_drawdown,0.19852612948446424,20,morning_only,static_pct,0.01,0.0100,0.1,100.0,inf,28.03054280740639,5.116192556418604,0.19852612948446424,2.803054280740639,2.803054280740639,4.350323370962422,0.0,False,Custom,,,"(20, 'morning_only', 'static_pct', 0.01, 0.0, False)"
MSFT,net_pnl,49.2768714399391,20,combined_windows,static_pct,0.005,0.0050,0.9,66.66666666666666,3.673673160816819,49.2768714399391,4.392261966953514,0.7414906516456384,0.5475207937771012,0.5475207937771012,8.935997051101621,0.0,False,Custom,,,"(20, 'combined_windows', 'static_pct', 0.005, 0.0, False)"
MSFT,sharpe,4.392261966953514,20,combined_windows,static_pct,0.005,0.0050,0.9,66.66666666666666,3.673673160816819,49.2768714399391,4.392261966953514,0.7414906516456384,0.5475207937771012,0.5475207937771012,8.935997051101621,0.0,False,Custom,,,"(20, 'combined_windows', 'static_pct', 0.005, 0.0, False)"
MSFT,max_drawdown,0.4001310112489027,20,morning_only,atr_multiple,0.5,0.50,1.0,70.0,3.024194951666471,33.19098337779087,3.894292918581926,0.4001310112489027,0.3319098337779087,0.3319098337779087,6.7674847172691415,0.0,False,Custom,,,"(20, 'morning_only', 'atr_multiple', 0.5, 0.0, False)"
NVDA,net_pnl,9.398650310100834,20,afternoon_only,static_pct,0.01,0.0100,0.1,100.0,inf,9.398650310100834,4.350506415733577,0.32011933700454603,0.9398650310100833,0.9398650310100833,1.7148470725073082,0.0,False,Custom,,,"(20, 'afternoon_only', 'static_pct', 0.01, 0.0, False)"
NVDA,sharpe,4.350506415733577,20,afternoon_only,static_pct,0.01,0.0100,0.1,100.0,inf,9.398650310100834,4.350506415733577,0.32011933700454603,0.9398650310100833,0.9398650310100833,1.7148470725073082,0.0,False,Custom,,,"(20, 'afternoon_only', 'static_pct', 0.01, 0.0, False)"
NVDA,max_drawdown,0.32011933700454603,20,afternoon_only,static_pct,0.01,0.0100,0.1,100.0,inf,9.398650310100834,4.350506415733577,0.32011933700454603,0.9398650310100833,0.9398650310100833,1.7148470725073082,0.0,False,Custom,,,"(20, 'afternoon_only', 'static_pct', 0.01, 0.0, False)"
