regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,ml,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,0.21773897338994175,0.23027257622879327,2,1,0,0,1,100.0,4.354779467798721,0.0,4.354779467798721,4.354779467798721,0.4354779467798721,0.4354779467798721,inf,1.4313561708410938,0.016129032258064516,0.3894906505240738,4.354779467798721,2004.3547794677988,2004.3547794677988,2000.0,1000.0,0.15470069999719271,2.903560999999172,2.5718041000000085,0.14090040000155568,3.103239799995208,0.0007790000017848797,8.87501450000127
