regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,2.4644385778564537,2.827181392397981,662,365,34,73,10,67.37160120845923,6.164040604693436,-10.445714787601151,0.7445433769961081,-58.81437736529108,0.0744543376996108,0.0744543376996108,1.2184520273134851,1.5746418938101017,16.55,64.29117110019153,246.44385778571177,10246.443857785644,10246.443857785644,10000.0,1000.0,0.0169725000014295,1.9912258999975163,2.00001522898674e-07,1.720000000204891e-05,2.8865544000000227,0.0021585000067716,4.896945500004222,75.0,158.0,27.0,86.66666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,2.8387159352565505,3.325035740036783,858,519,90,113,10,66.66666666666666,6.623398284626965,-11.261680530612384,0.6617053462138482,-60.473529880068895,0.0661705346213848,0.0661705346213848,1.1762717414372967,1.5632187900591996,21.45,74.915837030266,283.8715935257409,10283.871593525657,10283.871593525657,10000.0,1000.0,0.0160417000006418,1.868383900000481,3.00002284348011e-07,2.2099993657320734e-05,2.723265900000115,0.0021993999980622,4.609938699999475,44.0,192.0,83.0,106.33333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,2.052620837699469,2.682328352890786,598,322,23,64,10,66.22073578595318,6.5750006552044935,-10.857307385747356,0.6864952634448397,-57.56913830856024,0.0686495263444839,0.0686495263444839,1.1871824925742478,1.3630142227653474,14.95,62.04461197855607,205.26208377000705,10205.262083769949,10205.262083769949,10000.0,1000.0,0.0158205999905476,2.1035053999949014,2.00001522898674e-07,1.550000160932541e-05,2.973874699993757,0.0022417000000132,5.095474799993099,114.0,185.0,22.0,107.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,2.0848406698592044,2.8866264605183027,752,423,47,81,10,67.81914893617021,5.717805278964776,-10.326911397934037,0.5544789015585101,-58.13541929666371,0.055447890155851,0.055447890155851,1.1668464801984078,1.3144528719802362,18.8,65.40719682226758,208.4840669859998,10208.48406698592,10208.48406698592,10000.0,1000.0,0.0175427000067429,2.05624470001203,6.00004568696022e-07,1.720000000204891e-05,3.018222600003355,0.0021508999925572,5.094195099998615,111.0,203.0,32.0,115.33333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,1.9604451001505552,2.924321542021666,858,487,58,99,10,69.23076923076923,5.140978497200203,-10.082015936767627,0.456980209825487,-58.13541929666371,0.0456980209825487,0.0456980209825487,1.1473103882445352,1.210381647624546,21.45,67.03207728739393,196.04451001513397,10196.044510015055,10196.044510015055,10000.0,1000.0,0.0183473999932175,2.712731099993107,2.00001522898674e-07,1.9099999917671084e-05,3.516733900003601,0.0028086999955121,6.250660699995933,125.0,230.0,34.0,129.66666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,1.934390957894775,3.061154418090099,748,417,43,85,10,64.97326203208557,6.314780894112903,-10.237043217403686,0.5172168336619057,-58.81437736529108,0.0517216833661905,0.0517216833661905,1.1442442204887673,1.1973392439669408,18.7,67.16001693383367,193.4390957895528,10193.439095789478,10193.439095789478,10000.0,1000.0,0.0302609000063966,3.2099975000019185,3.00002284348011e-07,5.7600002037361264e-05,4.487696099997265,0.0024332000029971,7.730480800004443,127.0,233.0,43.0,134.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.3344108799362586,4.743061986365388,492,309,63,63,10,51.21951219512195,12.150291246748791,-9.97913007580562,1.3554515772100548,-46.55283736563263,0.1355451577210054,0.1355451577210054,1.278448693640892,1.9591496325553288,12.3,69.2125909369748,333.4410879936735,10333.441087993626,10333.441087993626,10000.0,1000.0,0.0336285999946994,3.5515198999928543,3.00002284348011e-07,2.459999814163893e-05,4.901919800002361,0.0025947999965865,8.489712399998098,11.0,106.0,288.0,135.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,2.5279210228309057,3.529502356063965,930,582,117,132,10,66.23655913978494,6.254996332496519,-10.660807440291451,0.5436389296412254,-60.473529880068895,0.0543638929641225,0.0543638929641225,1.151033661182954,1.3736691326146988,23.25,76.11351892348831,252.7921022831698,10252.79210228309,10252.79210228309,10000.0,1000.0,0.015621700003976,1.860971099988092,2.00001522898674e-07,1.4999997802078724e-05,2.7525240999966627,0.0022373999963747,4.631382899999153,66.0,222.0,119.0,135.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.1170805371972348,4.62214641007174,472,289,53,61,10,50.84745762711864,12.387237678804505,-10.127245411523855,1.3207968377956505,-46.55283736563263,0.132079683779565,0.132079683779565,1.26533754095445,1.8410292055897572,11.8,68.9505546866766,311.7080537197735,10311.708053719723,10311.708053719723,10000.0,1000.0,0.0302870000014081,3.748902699997416,5.00003807246685e-07,2.370000584051013e-05,5.0635946999973385,0.0029530000028898,8.845782699994743,17.0,115.0,279.0,137.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,2.281418897563344,3.70112800271648,456,277,49,63,10,71.05263157894737,8.788997952238725,-18.116299674337704,1.0006223234929177,-68.02013435442711,0.1000622323492917,0.1000622323492917,1.1908058136306767,1.321396128140746,11.4,71.09537967330868,228.14188975638524,10228.141889756334,10228.141889756334,10000.0,1000.0,0.0276711000042269,3.9624655000079656,2.00001522898674e-07,2.230000973213464e-05,5.643517700009397,0.0031088000105228,9.636803700006569,98.0,182.0,139.0,139.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.052896891543278,4.5665258601032,486,298,55,65,10,50.617283950617285,12.210638738731584,-9.97182396424672,1.256336169359581,-62.17755789861405,0.1256336169359581,0.1256336169359581,1.2551269208195788,1.765457680586089,12.15,70.43676451443034,305.2896891543781,10305.289689154328,10305.289689154328,10000.0,1000.0,0.0221098999900277,2.515618100005668,2.9998773243278265e-07,1.8700011423788965e-05,3.448195000004489,0.0021381999977165,5.988098899993929,22.0,123.0,277.0,140.66666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,2.442513595097444,3.445791257838841,1032,655,139,147,10,68.21705426356588,5.722560710558816,-10.793231771993094,0.473355347887279,-60.88353835096018,0.0473355347887279,0.0473355347887279,1.1379881011961055,1.3119024518309716,25.8,77.06627874182232,244.251359509836,10244.251359509744,10244.251359509744,10000.0,1000.0,0.0161576999962562,1.8693032000010132,2.00001522898674e-07,1.619999238755554e-05,2.7331544000044232,0.0022137999912956,4.620859899994684,77.0,241.0,105.0,141.0
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,2.339157075396106,3.2598918255551217,1122,641,80,140,10,63.81461675579323,5.811994689504832,-9.097430499029567,0.4169620455253611,-74.14864312353245,0.0416962045525361,0.0416962045525361,1.1266614925977596,1.308571548949923,28.05,74.31811985868657,233.9157075397276,10233.91570753961,10233.91570753961,10000.0,1000.0,0.0191172000049846,2.489389800000936,4.00003045797348e-07,3.000001015607268e-05,4.166931500003557,0.0018784999992931,6.6773824999982025,93.0,258.0,75.0,142.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,3.6624209683049953,5.667539566833922,210,191,86,39,10,91.42857142857144,8.233565328225518,-47.13113051990385,3.48801996981443,-144.97584239130435,0.348801996981443,0.348801996981443,1.8634116318791984,1.4550934235827722,5.25,103.70628384040631,366.2420968305152,10366.2420968305,10366.2420968305,10000.0,1000.0,0.0253943999996408,3.678272399993148,5.00003807246685e-07,3.460000152699649e-05,4.934407000007923,0.0048181000020122,8.642961599995033,2.0,5.0,424.0,143.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.0443663645469496,4.758752410483974,474,286,49,59,10,50.63291139240506,12.310803957968636,-10.024443064115328,1.284542769851236,-62.17755789861405,0.1284542769851236,0.1284542769851236,1.259567790166391,1.7515486128170064,11.85,70.99577507887915,304.43663645474294,10304.436636454697,10304.436636454697,10000.0,1000.0,0.0216014999896287,2.935004800005117,3.00002284348011e-07,2.890000178012997e-05,4.496911600013846,0.0025495000008959,7.456117199995788,25.0,121.0,291.0,145.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,1.8525641824151355,3.603310398395326,388,222,28,43,10,50.0,11.71812884870332,-9.80826886683169,0.9549299909358144,-46.55283736563263,0.0954929990935814,0.0954929990935814,1.194719374825678,1.361678740125141,9.7,55.69283028091508,185.256418241548,10185.256418241514,10185.256418241514,10000.0,1000.0,0.0238650999963283,4.438799700001255,3.00002284348011e-07,2.520000271033496e-05,6.095302399990032,0.0041068999998969,10.562121499999192,133.0,176.0,129.0,146.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.4522128509400862,5.174757875955511,540,364,94,76,10,51.48148148148148,11.825336116654372,-9.912217061991644,1.2785973522001943,-62.17755789861405,0.1278597352200194,0.1278597352200194,1.265861508981249,1.9363032308123256,13.5,72.54727888349525,345.2212850940525,10345.221285094009,10345.221285094009,10000.0,1000.0,0.0322916000004624,4.20245939999586,3.00002284348011e-07,2.229999518021941e-05,5.798231000007945,0.0047765000053914,10.037802200007718,7.0,114.0,329.0,150.0
