regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.1113465801098936,5.421740804593387,536,374,106,82,10,51.865671641791046,11.580255225083524,-10.066052854849405,1.1609502164590921,-62.177557898614054,0.1160950216459092,0.1160950216459092,1.239606984833883,1.7267654703960265,13.4,73.6432697993487,311.13465801103666,10311.13465801099,10311.13465801099,10000.0,1000.0,0.02855989999079611,4.702220499995747,2.00001522898674e-07,2.2200008970685303e-05,6.328438399999868,0.004924600012600422,11.064188799995463
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.1105144572352037,6.384329558813636,720,847,487,218,10,51.388888888888886,9.5965272377975,-8.367463390108282,0.8640317936766334,-62.177557898614054,0.08640317936766333,0.08640317936766333,1.212422421209209,1.6308308675059748,18.0,78.74847596399724,311.051445723588,10311.05144572352,10311.05144572352,10000.0,1000.0,0.020390100005897693,2.957457800002885,2.00001522898674e-07,1.7800004570744932e-05,3.1875372000067728,0.002529799996409565,6.1679498000012245
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.055886153180254,5.249914500356981,526,343,80,71,10,50.57034220532319,12.0073510384289,-9.933762098407449,1.161933898547815,-62.177557898614054,0.11619338985478149,0.11619338985478149,1.2366355901224715,1.6875456164438558,13.15,74.09657034726507,305.5886153180753,10305.588615318025,10305.588615318025,10000.0,1000.0,0.02438639999309089,3.052722399996128,3.00002284348011e-07,4.449998959898949e-05,4.497914000006858,0.002461799987941049,7.5775527999940095
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.0547047226246833,5.14439073612358,500,324,74,70,10,51.2,12.039220936963627,-10.127457439908511,1.2218818890500234,-62.177557898614054,0.12218818890500234,0.12218818890500234,1.2472344460470188,1.749123912221905,12.5,71.32183268487736,305.47047226250584,10305.470472262468,10305.470472262468,10000.0,1000.0,0.03448999999091029,4.630819800004247,4.00003045797348e-07,3.300000389572233e-05,5.454050000000279,0.004511400009505451,10.123938399992767
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.052896891543278,4.5665258601032,486,298,55,65,10,50.617283950617285,12.210638738731584,-9.97182396424672,1.256336169359581,-62.177557898614054,0.1256336169359581,0.1256336169359581,1.2551269208195788,1.765457680586089,12.15,70.43676451443034,305.28968915437815,10305.289689154328,10305.289689154328,10000.0,1000.0,0.02210989999002777,2.5156181000056677,2.9998773243278265e-07,1.8700011423788965e-05,3.448195000004489,0.0021381999977165833,5.988098899993929
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.052576255472486,6.389143087117832,752,1156,780,319,10,51.06382978723404,9.612952705924327,-8.371898336903048,0.8118553870939096,-62.177557898614054,0.08118553870939095,0.08118553870939095,1.1981639967106856,1.579995041776059,18.8,79.67338152090609,305.25762554731,10305.257625547249,10305.257625547249,10000.0,1000.0,0.015901799997664057,1.9331848000001628,3.00002284348011e-07,2.1800005924887955e-05,2.8031044000090333,0.0021195000008447096,4.754348199989181
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.0485389104283604,6.43924925438095,738,940,571,253,10,50.94850948509485,9.560572609194422,-8.24604287008648,0.8261623063493183,-62.177557898614054,0.08261623063493183,0.08261623063493183,1.2042525933537043,1.603017970861843,18.45,78.4295641327065,304.85389104289845,10304.853891042836,10304.853891042836,10000.0,1000.0,0.018285500002093613,1.9526572000031592,3.00002284348011e-07,3.0499999411404133e-05,3.4970316999970237,0.0021967999928165227,5.470225600001868
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.0443663645469496,4.758752410483974,474,286,49,59,10,50.63291139240506,12.310803957968636,-10.024443064115328,1.284542769851236,-62.177557898614054,0.1284542769851236,0.1284542769851236,1.259567790166391,1.7515486128170064,11.85,70.99577507887915,304.43663645474294,10304.436636454695,10304.436636454695,10000.0,1000.0,0.021601499989628792,2.9350048000051174,3.00002284348011e-07,2.890000178012997e-05,4.496911600013846,0.0025495000008959323,7.456117199995788
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,3.031131616098428,6.17715228594891,186,143,50,28,10,91.39784946236558,8.53364585671598,-52.78084202637565,3.2592813076328295,-144.97584239130435,0.325928130763283,0.325928130763283,1.717857914852849,1.2183724521211006,4.65,103.45221995934116,303.11316160985314,10303.113161609843,10303.113161609843,10000.0,1000.0,0.033801199999288656,4.489341099993908,2.9998773243278265e-07,2.0500010577961802e-05,5.094131299993023,0.006782700002077036,9.624096100000315
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,3.027314384410638,5.27836990045052,508,338,84,77,10,51.181102362204726,11.95977709568517,-10.09709341933841,1.1918560568547618,-62.177557898614054,0.11918560568547618,0.11918560568547618,1.2417906289148137,1.71283606836952,12.7,72.16105208673731,302.7314384411095,10302.731438441064,10302.731438441064,10000.0,1000.0,0.03694829999585636,4.946910200000275,3.00002284348011e-07,2.609999501146376e-05,6.319053300001542,0.004229400001349859,11.307191200001398
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,3.0037530656477065,6.106416655985183,192,149,53,31,10,91.66666666666666,8.211614122452117,-52.78084202637565,3.1289094433831353,-144.97584239130435,0.31289094433831355,0.31289094433831355,1.7113738977834927,1.2073832853742932,4.8,103.59499286640569,300.375306564781,10300.37530656477,10300.37530656477,10000.0,1000.0,0.02077419999113772,3.819522699996014,4.999892553314567e-07,4.149999585933983e-05,5.018834099988453,0.0034629000001586974,8.862669199996162
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,2.9681395780125968,4.8098094632605015,474,300,63,67,10,51.47679324894515,12.056918317393224,-10.209826755831905,1.252379568781874,-62.177557898614054,0.1252379568781874,0.1252379568781874,1.252794782823163,1.7301620395940163,11.85,70.12111503166211,296.8139578013041,10296.81395780126,10296.81395780126,10000.0,1000.0,0.019817600012174807,3.44823580000957,3.00002284348011e-07,2.7400004910305142e-05,4.8252804999938235,0.0023520000104326755,8.295749699987937
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.959440823437526,6.129866389434277,196,156,58,31,10,91.83673469387756,7.979897983941858,-52.78084202637565,3.0198375749363473,-144.97584239130435,0.3019837574936347,0.3019837574936347,1.7008795023482972,1.1852218296943686,4.9,104.11703249576871,295.94408234376203,10295.944082343753,10295.944082343753,10000.0,1000.0,0.023021800006972626,3.847429600005853,3.00002284348011e-07,2.130000211764127e-05,5.091714900001534,0.0032352999987779185,8.965443099994445
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,2.9588787988569676,7.119680968430299,210,275,170,72,10,91.42857142857143,8.487539463990176,-57.657323184149895,2.817979808435313,-144.97584239130435,0.2817979808435313,0.2817979808435313,1.570203909630161,1.1467555418206814,5.25,108.73776191782096,295.8878798857079,10295.887879885697,10295.887879885697,10000.0,1000.0,0.0319080000044778,3.9654411999945296,3.00002284348011e-07,2.19999928958714e-05,4.9601273000007495,0.00542640000639949,8.96294479999051
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,2.9515138562885657,4.98893120489473,476,308,70,66,10,51.68067226890757,12.072811315844241,-10.346125271477705,1.2401318723903605,-62.177557898614054,0.12401318723903605,0.12401318723903605,1.2480671479160306,1.7013616959908144,11.9,70.93405619441982,295.1513856289058,10295.151385628857,10295.151385628857,10000.0,1000.0,0.0273903000052087,3.9400951999996323,3.9998849388211966e-07,2.479999966453761e-05,6.0442110000003595,0.002501399998436682,10.014242799996282
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,2.946540139458084,5.172049332573552,490,314,69,68,10,51.02040816326531,12.158067057665859,-10.209203068853135,1.202669444676963,-62.177557898614054,0.1202669444676963,0.1202669444676963,1.2405133975350835,1.692588238383791,12.25,71.2102717142701,294.6540139458559,10294.654013945808,10294.654013945808,10000.0,1000.0,0.030249899995396845,3.878041400006623,4.00003045797348e-07,3.0199997127056122e-05,5.419052199998987,0.004877300001680851,9.332286300006672
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.9457221429981475,5.653262654735243,176,113,25,22,10,90.9090909090909,7.801795525206693,-41.196428464588806,3.3474115261343744,-144.97584239130435,0.33474115261343745,0.33474115261343745,1.8938038601848406,1.2623018226069223,4.4,96.29706767345087,294.57221429982496,10294.572214299815,10294.572214299815,10000.0,1000.0,0.021597800005110912,3.713517600001069,4.00003045797348e-07,4.069998976774514e-05,5.158950000011828,0.003449800002272241,8.897591699991608
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.934391722431974,5.803492074410661,168,106,22,18,10,90.47619047619048,8.197507894209469,-41.196428464588806,3.493323479085824,-144.97584239130435,0.3493323479085824,0.3493323479085824,1.8903659345598387,1.2570296249862096,4.2,96.28247529373138,293.4391722432092,10293.439172243197,10293.439172243197,10000.0,1000.0,0.03380750000360422,3.6631122000108007,3.00002284348011e-07,4.169999738223851e-05,5.104144700002507,0.004137800002354197,8.805265900009545
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,2.908556080182407,5.025236581992013,490,306,61,68,10,50.61224489795918,12.016359840715264,-9.910520762234786,1.1871657470134032,-62.177557898614054,0.11871657470134032,0.11871657470134032,1.24254682606416,1.6751891010387419,12.25,70.95710710453474,290.85560801828376,10290.85560801824,10290.85560801824,10000.0,1000.0,0.02357000000483822,3.009683299998869,4.00003045797348e-07,3.29999893438071e-05,4.40961889999744,0.003257200005464256,7.4462026999972295
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.886920378647137,6.167768708797792,174,133,46,23,10,90.80459770114942,8.999224988300378,-52.78084202637565,3.3182992858014324,-144.97584239130435,0.33182992858014326,0.33182992858014326,1.6837046046945865,1.164954221287315,4.35,103.3931342474229,288.6920378647246,10288.692037864714,10288.692037864714,10000.0,1000.0,0.033813699992606416,5.0211110999953235,3.00002284348011e-07,2.9999995604157448e-05,5.2519675999938045,0.006263599992962554,10.313252599997213
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,2.8846350058600914,5.19699690504472,506,317,64,63,10,50.19762845849802,12.154556478836907,-9.961628351001858,1.1401719390753096,-62.177557898614054,0.11401719390753097,0.11401719390753097,1.2298211478210612,1.644651103298076,12.65,71.84757767684312,288.4635005860533,10288.46350058601,10288.46350058601,10000.0,1000.0,0.022507200003019534,3.0009199000051012,2.00001522898674e-07,2.059999678749591e-05,4.622945300012361,0.004420000012032688,7.650835199994617
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.8839499914803675,5.653903136661409,178,122,33,22,10,91.01123595505618,7.629215146478526,-41.196428464588806,3.240393248854496,-144.97584239130435,0.32403932488544956,0.32403932488544956,1.8750606845565074,1.2340200374199723,4.45,96.57095200598721,288.39499914805015,10288.394999148037,10288.394999148037,10000.0,1000.0,0.029630999997607432,3.9725927999970736,3.9998849388211966e-07,4.5200009481050074e-05,5.444225700004608,0.005380700007663108,9.451924400011194
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,2.880795329493485,7.0314129096221185,218,288,179,73,10,89.90825688073394,8.243267350355637,-47.250969762317645,2.6429314949482423,-144.97584239130435,0.2642931494948242,0.2642931494948242,1.5542542001080213,1.1206500975480458,5.45,108.49485870019414,288.0795329493584,10288.079532949349,10288.079532949349,10000.0,1000.0,0.026970200007781386,3.7524886000028346,3.00002284348011e-07,2.710000262595713e-05,5.2744304000079865,0.0033980000007431954,9.057343599997694
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.8545575636157445,6.061683873512258,202,161,60,32,10,90.0990099009901,7.786233530777303,-42.30914949391503,2.8262946174414294,-144.97584239130435,0.28262946174414294,0.28262946174414294,1.6746903678662675,1.1467832865324685,5.05,104.02611153199965,285.45575636158435,10285.455756361574,10285.455756361574,10000.0,1000.0,0.025604399997973815,3.830390199989779,2.00001522898674e-07,3.159999323543161e-05,5.095380099999602,0.005432899997686036,8.956859600002645
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.852065203122766,5.773494140730897,156,100,22,16,10,89.74358974358975,8.730275578775643,-40.739096275250986,3.6564938501575273,-144.97584239130435,0.3656493850157527,0.3656493850157527,1.8751007827508872,1.224301446226681,3.9,96.27139945054272,285.2065203122871,10285.206520312277,10285.206520312277,10000.0,1000.0,0.028470199991716072,4.594308600004297,3.00002284348011e-07,3.229999856557697e-05,5.093601200002013,0.003453600002103485,9.71989670000039
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.8410363760083968,6.494666047662492,202,195,94,40,10,91.0891089108911,8.265324005267821,-52.92290787597613,2.812907302978757,-144.97584239130435,0.28129073029787566,0.28129073029787566,1.5964727206319849,1.1300666556613934,5.05,105.45265433549739,284.1036376008544,10284.10363760084,10284.10363760084,10000.0,1000.0,0.02033569999912288,3.869669600011548,2.9998773243278265e-07,2.8599999495781958e-05,5.130766499991296,0.00360700000601355,9.024437300002319
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,2.8387159352565505,3.325035740036783,858,519,90,113,10,66.66666666666666,6.623398284626965,-11.261680530612384,0.6617053462138482,-60.473529880068895,0.06617053462138482,0.06617053462138482,1.1762717414372967,1.5632187900591996,21.45,74.915837030266,283.8715935257409,10283.871593525655,10283.871593525655,10000.0,1000.0,0.016041700000641868,1.868383900000481,3.00002284348011e-07,2.2099993657320738e-05,2.723265900000115,0.0021993999980622903,4.609938699999475
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,2.8202448385258503,7.186438735608905,210,254,149,62,10,90.47619047619048,8.447494558470632,-52.04874992021108,2.68594746526285,-144.97584239130435,0.268594746526285,0.268594746526285,1.5418467960996813,1.1389227530513273,5.25,104.48891162120398,282.02448385259925,10282.024483852585,10282.024483852585,10000.0,1000.0,0.028099399991333485,3.295799800005625,3.00002284348011e-07,2.3899992811493576e-05,5.218647699992289,0.007290699999430217,8.549890900001628
