regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size
Custom,,,mean_reversion,full_day,False,static_pct,0.0,1.0,0.0,20,none,-0.5552185499667576,3.09375964540064,1104,552,0,68,3,72.28260869565217,3.739022363667106,-10.113671752286518,-0.010058307064612682,-0.010058307064612682,0.964119070695308,-0.2559372825290403,8.903225806451612,25.857400010377063,-55.521854996662,9944.478145003324,9944.478145003324,10000.0,1000.0
Custom,,,sma,full_day,False,static_pct,0.0,1.0,0.0,20,none,-0.7277855580519826,2.619176026211024,1086,543,0,65,3,27.255985267034994,9.834807494308441,-3.869190037880636,-0.013403048951234278,-0.013403048951234278,0.9523803414761908,-0.39200771460623407,8.758064516129032,22.75531582956986,-72.77855580520213,9927.221444194802,9927.221444194802,10000.0,1000.0
Custom,,,breakout,full_day,False,static_pct,0.0,1.0,0.0,20,none,-2.994040229478742,6.018286506582971,36,18,0,0,3,83.33333333333334,15.547747203290024,-177.5400769990745,-1.6633556830437397,-1.6633556830437397,0.43786584601320955,-1.0486474892463935,0.2903225806451613,35.78981272743157,-299.40402294787316,9700.595977052126,9700.595977052126,10000.0,1000.0
