regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode,symbol_contribution_pct
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,portfolio,COMBINED,751.0411737738204,7.51041173773816,5.2632258137856045,70.77045274027004,6.499813976667738,-13.696448585426992,0.5965378663811124,-133.03687233648316,0.05965378663811123,0.05965378663811123,1.14900744102319,1.5557711225134645,20.306451612903224,65.60571566077846,2518,,
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AAPL,-58.061194506096626,-22.64386585737771,41.80261871242519,70.83333333333334,4.979695898317359,-20.388003539641677,-2.419216437754026,-63.642445171671966,-0.24192164377540262,-0.24192164377540262,0.5931697607425674,-1.0385790626172953,0.3870967741935484,6.403667614374764,48,mean_reversion,-7.730760514014379
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,ABBV,133.57354096585357,52.09368097668287,8.56464009443204,79.41176470588235,6.05381343806027,-4.268488837396246,3.9286335578192224,-6.050276949296858,0.3928633557819222,0.3928633557819222,5.470419192974449,3.6996634131262245,0.5483870967741935,4.596668148339179,68,mean_reversion,17.785115600876477
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,ADBE,-51.59804460616601,-20.123237396404768,55.258194896528025,70.0,6.300840287584676,-20.43507673838269,-1.7199348202055338,-75.0182330093794,-0.17199348202055337,-0.17199348202055337,0.7194472944364622,-0.3354360001377,0.4838709677419355,8.63636937262484,60,mean_reversion,-6.87020184884098
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AMD,283.4760381679081,110.55565488548413,19.198344116583428,80.43478260869566,12.012271184474562,-17.886443961961188,6.162522568867567,-70.50750667771922,0.6162522568867567,0.6162522568867567,2.7609614097244197,2.625841852731995,0.7419354838709677,14.708539441141678,92,mean_reversion,37.744407106670586
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AMZN,-67.78083921225482,-26.434527292779403,40.64761346507049,66.66666666666666,6.125702224286999,-19.02948836979948,-2.2593613070751606,-47.14969435625267,-0.22593613070751606,-0.22593613070751606,0.6438115523913635,-1.2623575891714442,0.4838709677419355,6.587349012702995,60,mean_reversion,-9.024916553066015
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AVGO,-52.48678915224184,-20.46984776937434,41.553516541772915,64.1025641025641,7.012870877337973,-16.27204007754937,-1.3458151064677395,-51.28245254377862,-0.13458151064677396,-0.13458151064677396,0.769601331477184,-0.5736345482309528,0.6290322580645161,9.382560795270845,78,mean_reversion,-6.9885368452580305
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,BA,-44.064845812424664,-17.18528986684564,50.8733452894106,73.52941176470588,7.895289334864142,-26.8274532426698,-1.2960248768360196,-101.14017437961093,-0.12960248768360197,-0.12960248768360197,0.8174968777367609,-0.1354081312796203,0.5483870967741935,9.851403812540509,68,mean_reversion,-5.8671677866884835
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,BAC,96.14619216324911,37.49701494366713,11.42441650760236,72.72727272727273,6.733964868205372,-7.274329408186645,2.9135209746439124,-24.12868632707773,0.2913520974643913,0.2913520974643913,2.4685766399770537,2.3298859038757147,0.532258064516129,5.37026204006109,66,mean_reversion,12.80172053419324
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,C,55.487697906341054,21.64020218347299,17.647880371441122,65.0,7.457496416834033,-9.8862292093817,1.3871924476585265,-27.97132182167013,0.13871924476585262,0.13871924476585262,1.4009017906998287,1.1627163999578838,0.6451612903225806,7.296846847120601,80,mean_reversion,7.388103321623141
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,CAT,-46.682023839740054,-18.205989297498643,49.23993112171694,58.82352941176471,10.620053932163717,-18.505935891643883,-1.3730007011688252,-70.92140589012911,-0.1373000701168825,-0.1373000701168825,0.819818338624378,-0.2473250174374431,0.5483870967741935,12.846216043124617,68,mean_reversion,-6.215641095304126
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,COP,31.30763339925909,12.209977025711023,29.98299215142877,64.28571428571429,6.534996541671199,-8.63223043508225,1.1181297642592531,-25.723797034197446,0.11181297642592532,0.11181297642592532,1.3626830126316105,0.79276823347835,0.45161290322580644,5.433967382237827,56,mean_reversion,4.168564186959946
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,CRM,-106.02900772281907,-41.35131301189946,71.95212747343929,61.53846153846154,6.096035930768376,-16.822258004084006,-2.71869250571331,-81.10897405826336,-0.271869250571331,-0.271869250571331,0.5798066755878709,-0.7309380194673408,0.6290322580645161,9.551449030135267,78,mean_reversion,-14.117602526376297
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,CVX,55.454283621128525,21.6271706122401,21.167569031532786,72.97297297297297,5.249274371680464,-8.6276124414244,1.4987644221926628,-21.60937150882569,0.1498764422192663,0.1498764422192663,1.6427535311492636,1.680819965796603,0.5967741935483871,4.170783149576854,74,mean_reversion,7.383654259923284
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,GE,8.153805321879645,3.179984075533039,24.498468122236222,69.23076923076923,6.525909256526543,-13.664070161949766,0.31360789699537095,-25.475520153814614,0.031360789699537095,0.031360789699537095,1.0745916592314628,0.3595311462791532,0.41935483870967744,6.179078959819386,52,mean_reversion,1.085666885732579
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,GOOGL,57.00386603686468,22.2315077543772,12.369535101764734,65.51724137931035,8.203886904960877,-9.886998515739197,1.9656505529953336,-22.94656612340873,0.1965650552995334,0.1965650552995334,1.576553803928662,1.6288555864659071,0.46774193548387094,4.9045101937266615,58,mean_reversion,7.589978822390324
