regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,9.096300097378354,3.1536911436172668,1096,555,7,74,10,71.53284671532847,6.561930934400705,-10.657993054789982,1.659908776893866,-70.50750667771922,0.16599087768938658,0.16599087768938658,1.547097523042858,3.7215318957919976,8.838709677419354,32.0137703667306,909.6300097378386,10909.630009737835,10909.630009737835,10000.0,1000.0,0.10474229999817908,8.960387900006026,3.00002284348011e-07,0.00012829998740926385,10.790743199991994,0.006277100008446723,19.862309299991466
