regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode,symbol_contribution_pct
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,portfolio,COMBINED,909.6300097378386,9.096300097378354,3.1536911436172668,71.53284671532847,6.561930934400705,-10.657993054789982,1.659908776893866,-70.50750667771922,0.16599087768938658,0.16599087768938658,1.547097523042858,3.7215318957919976,8.838709677419354,32.0137703667306,1096,,
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,ABBV,141.1370145402584,21.17055218103876,3.7124588689681834,80.0,6.107729871501148,-4.268488837396246,4.0324861297216685,-6.050276949296858,0.40324861297216685,0.40324861297216685,5.723552389774389,3.7022956282936694,0.5645161290322581,4.862281380507793,70,mean_reversion,15.515870522008726
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,AMD,316.00511387635277,47.40076708145292,11.033656841133013,81.63265306122449,11.991052711761,-18.181888288231917,6.44908395666026,-70.50750667771922,0.644908395666026,0.644908395666026,2.931134916405823,2.780327305129747,0.7903225806451613,15.193681630984106,98,mean_reversion,34.73996135719264
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,BAC,78.04260300626015,11.706390450939024,4.91915582363977,69.44444444444444,6.817921117580327,-8.40049317574982,2.1678500835072265,-24.711077703655064,0.21678500835072265,0.21678500835072265,1.8445673299228558,1.7345027045716728,0.5806451612903226,6.006767826879682,72,mean_reversion,8.579598536854842
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,C,40.53932689396095,6.080899034094142,9.010331517747867,63.63636363636363,7.08563826741064,-9.866159037096061,0.9213483384991125,-27.97132182167013,0.09213483384991124,0.09213483384991124,1.2568079352203827,0.7754474893778789,0.7096774193548387,7.489338995012895,88,mean_reversion,4.456683097520568
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,COP,33.699494684325145,5.054924202648772,11.944936961232035,65.51724137931035,6.388493716459008,-8.768188592839602,1.1620515408387981,-25.723797034197446,0.11620515408387981,0.11620515408387981,1.38433815978645,0.7988031933614422,0.46774193548387094,5.475851112852952,58,mean_reversion,3.7047474603479236
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,GOOGL,71.35012367769025,10.702518551653538,5.573446426934875,68.75,8.032927769459237,-10.537428725041298,2.2296913649278203,-29.45086821642974,0.22296913649278205,0.22296913649278205,1.6771113289538346,1.8243945383776299,0.5161290322580645,5.129501211758522,64,mean_reversion,7.843862110294034
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,HD,2.9209559061175696,0.43814338591763546,6.674191095875398,68.57142857142857,4.309318167897904,-9.136607283948376,0.08345588303193056,-26.005085977234103,0.008345588303193055,0.008345588303193055,1.0290634628104465,0.13507519650143432,0.5645161290322581,4.7974188921457666,70,mean_reversion,0.32111472520122863
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,HON,104.59300691808346,15.68895103771252,2.4708538018557347,78.57142857142857,5.673389333455687,-3.3702597363236086,3.735464532788695,-8.527827648114908,0.3735464532788695,0.3735464532788695,6.172351445736394,2.4005898898602056,0.45161290322580644,5.467151226647677,56,mean_reversion,11.498412079459412
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,JPM,33.186200684760934,4.977930102714141,8.956167962745603,68.29268292682927,4.991934866823109,-8.199075045098933,0.8094195288966082,-30.871496596465477,0.08094195288966081,0.08094195288966081,1.311350323544664,0.9273417748916433,0.6612903225806451,4.9624553404368505,82,mean_reversion,3.64831858332438
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,LLY,53.467116351150935,8.020067452672642,7.189051847076359,76.31578947368422,5.316368328104134,-11.189729462652103,1.4070293776618668,-29.672831764662988,0.14070293776618667,0.14070293776618667,1.5309145967748354,1.3124487093563388,0.6129032258064516,5.5603129811622365,76,mean_reversion,5.877897142659191
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,MSFT,-9.294030030257545,-1.3941045045386318,7.966773395837307,64.0,3.208809851558648,-6.737220850577324,-0.3717612012103018,-29.10366459552972,-0.03717612012103018,-0.03717612012103018,0.8467216636851888,-0.33315336752123026,0.4032258064516129,3.1625777027807134,50,mean_reversion,-1.0217374021044168
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,QCOM,-48.24989327876915,-7.237483991815373,17.09772724641419,65.85365853658537,5.826709260466685,-14.683645950812117,-1.176826665335833,-43.876882776686216,-0.11768266653358328,-0.11768266653358328,0.7652884739915091,-0.7136285849183024,0.6612903225806451,8.12707628266067,82,mean_reversion,-5.304342728608425
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,TSLA,16.248536600844545,2.437280490126682,15.706777334295472,75.55555555555556,6.8775858116139394,-19.780852817639037,0.3610785911298788,-63.126691583967045,0.03610785911298788,0.03610785911298788,1.0746752278379357,0.3477469251644826,0.7258064516129032,9.059907540473683,90,mean_reversion,1.7862797430713044
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,WFC,65.89420840526702,9.884131260790054,8.799642248248478,80.0,5.96049464452111,-14.428520234474863,1.8826916687219148,-27.86809103576411,0.1882691668721915,0.1882691668721915,1.6524202198585463,1.6986908723108105,0.5645161290322581,4.953228448889088,70,mean_reversion,7.2440671151843565
Custom,,,mean_reversion,full_day,False,static_pct,20,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,80.0,symbol,XOM,10.090231501793369,1.5135347252690052,8.702029093903462,62.857142857142854,5.594807090642178,-8.691963422487273,0.2882923286226677,-53.468301862306134,0.02882923286226677,0.02882923286226677,1.0892976208316807,0.30624490820382627,0.5645161290322581,5.299937339711177,70,mean_reversion,1.1092676575942608
