regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.4226578704296844,2.8452672230594898,144,75,3,14,10,93.05555555555556,6.144861401332009,-13.887985369252988,4.7536914867080515,-32.608583296620395,0.47536914867080515,0.47536914867080515,5.928947978311265,3.1467465682101143,7.2,86.04667147890297,342.2657870429797,10342.265787042968,10342.265787042968,10000.0,1000.0,0.010661499996786006,0.911621399995056,4.00003045797348e-07,3.029999788850546e-05,1.3348487000039313,0.0022040000039851293,2.259391900006449
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,3.416843842049202,4.376546289815325,180,130,40,24,10,93.33333333333333,6.254832885484011,-30.620263029286793,3.7964931578326238,-79.84035849968018,0.37964931578326233,0.37964931578326233,2.859794519499128,2.5447602675894503,9.0,107.05559460140493,341.6843842049361,10341.68438420492,10341.68438420492,10000.0,1000.0,0.010605700008454733,0.8566279999940889,3.00002284348011e-07,1.819999306462705e-05,1.7456421999959275,0.0022216999932425097,2.6151317000039853
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.3784870638194118,2.8679616899191416,148,77,3,15,10,91.8918918918919,5.9975985606014035,-11.664665956490845,4.565523059215545,-32.608583296620395,0.4565523059215546,0.4565523059215546,5.827237911514492,3.0998239335193323,7.4,86.25628979104445,337.84870638195036,10337.848706381941,10337.848706381941,10000.0,1000.0,0.011220100001082756,0.9616277000022819,2.00001522898674e-07,1.68999977177009e-05,1.2906157999968855,0.0015333999908762053,2.265027599991299
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,3.34936498500454,4.380917303191349,172,124,38,25,10,94.18604651162791,6.396419849179172,-36.634701856608125,3.894610447679911,-79.84035849968018,0.3894610447679911,0.3894610447679911,2.828520400201138,2.5065959625786154,8.6,106.48995016164702,334.93649850047234,10334.936498500454,10334.936498500454,10000.0,1000.0,0.00966820000030566,1.097666300003766,3.00002284348011e-07,1.930000144056976e-05,2.099428000001353,0.00271430000429973,3.20951210000203
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.3015366284832273,2.9087711519584656,132,68,2,12,10,92.42424242424242,6.550714585157378,-13.887985369252988,5.002328224974774,-32.608583296620395,0.5002328224974775,0.5002328224974775,5.754522042905832,3.0297690974227023,6.6,86.24641531642484,330.1536628483351,10330.153662848323,10330.153662848323,10000.0,1000.0,0.012950699994689785,0.9930144999962067,3.00002284348011e-07,1.750000228639692e-05,1.432893499993952,0.0014528000028803945,2.4403438000008464
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.2643913381241147,2.9123450323991373,118,60,1,12,10,93.22033898305084,7.143831896307192,-16.617905121118696,5.532866674786793,-32.608583296620395,0.5532866674786793,0.5532866674786793,5.910954952402046,2.9816864247237507,5.9,86.62506299185254,326.4391338124208,10326.439133812411,10326.439133812411,10000.0,1000.0,0.011252299998886883,0.8323935999942478,3.00002284348011e-07,1.68999977177009e-05,1.6517249000025913,0.00152679999882821,2.4969279000069946
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,3.1935190282565964,4.3855070158964375,160,117,37,21,10,93.75,6.700338828116193,-36.634701856608125,3.991898785320923,-79.84035849968018,0.39918987853209226,0.39918987853209226,2.7434393437983964,2.3940050226426255,8.0,106.46029025996579,319.35190282567385,10319.35190282566,10319.35190282566,10000.0,1000.0,0.011710299993865192,1.2537010999949416,3.00002284348011e-07,2.8299997211433947e-05,2.080883000002359,0.0016988999996101484,3.348050200002035
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.1174247430479594,2.9745023247916023,106,54,1,9,10,92.45283018867924,7.643988515807741,-15.703240742443057,5.88193347744919,-32.608583296620395,0.5881933477449189,0.5881933477449189,5.963027686734478,2.8389257154941028,5.3,86.97722881493087,311.74247430480705,10311.742474304796,10311.742474304796,10000.0,1000.0,0.011062300007324666,0.9342890999978408,2.00001522898674e-07,2.3900007363408804e-05,1.8282351000088966,0.003961800000979565,2.7775958999991417
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,3.1049393129898455,3.429477700699477,156,101,23,20,10,93.58974358974359,6.762567679206017,-36.634701856608125,3.980691426910239,-79.84035849968018,0.3980691426910239,0.3980691426910239,2.695080978217335,2.4323618311079,7.8,102.17972808588303,310.49393129899863,10310.493931298985,10310.493931298985,10000.0,1000.0,0.01195949999964796,0.9167482999910135,2.00001522898674e-07,1.5099998563528061e-05,1.4751594999979716,0.001650799997150898,2.405548299997463
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,3.0166798042568734,3.0276865310000454,136,70,2,13,10,91.17647058823529,5.945985132839584,-11.163849635059478,4.436293829789667,-32.608583296620395,0.44362938297896665,0.44362938297896665,5.503643311328813,2.7346584257831483,6.8,87.42226817436672,301.66798042569735,10301.667980425687,10301.667980425687,10000.0,1000.0,0.011201500004972331,0.8627040999999736,3.00002284348011e-07,1.4700010069645941e-05,1.3814369000028819,0.0015642999933334067,2.2569369999982882
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,3.001849717436562,3.5229328469806207,164,107,25,22,10,93.90243902439023,6.17179037007539,-35.00857735042716,3.6607923383374303,-79.84035849968018,0.366079233833743,0.366079233833743,2.714922424518382,2.3269952217125875,8.2,103.57601698066199,300.1849717436693,10300.184971743656,10300.184971743656,10000.0,1000.0,0.014918700006091967,1.0525963999971282,2.00001522898674e-07,1.610000617802143e-05,2.2726991000090493,0.00626570000895299,3.3465108000091277
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.989379049522504,3.544399324253214,170,111,26,22,10,92.94117647058823,6.00669443793774,-29.265159274135993,3.5169165288501825,-79.84035849968018,0.35169165288501825,0.35169165288501825,2.7024675550884,2.31325116494004,8.5,103.8118173868583,298.9379049522655,10298.93790495225,10298.93790495225,10000.0,1000.0,0.009155699997791089,0.9241822000039974,2.00001522898674e-07,1.789999078027904e-05,1.6877309999981662,0.0018058999994536862,2.6229076000017812
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.981186713046445,3.025915579065185,146,75,2,15,10,90.41095890410958,5.621482349423522,-10.414166251042307,4.083817415132279,-32.608583296620395,0.4083817415132278,0.4083817415132278,5.089466270109566,2.717604577251187,7.3,86.95344908090058,298.11867130465635,10298.118671304645,10298.118671304645,10000.0,1000.0,0.010335699989809655,0.8097283999959473,2.00001522898674e-07,1.4600009308196604e-05,1.7276284000108717,0.0018172999989474192,2.5495391999866115
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,2.935438285306609,3.094922377370243,122,62,1,13,10,93.44262295081968,6.25187353509548,-15.703240742443057,4.812193910338855,-32.608583296620395,0.4812193910338854,0.4812193910338854,5.673300138252252,2.645762089352038,6.1,87.96777610669497,293.5438285306701,10293.54382853066,10293.54382853066,10000.0,1000.0,0.011192200006917119,0.8554119000036735,1.9998697098344564e-07,1.2600008631125093e-05,1.4918656999943778,0.0016206000000238419,2.360117000003811
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,2.9307691059818173,3.430867105326316,140,91,21,18,10,92.85714285714286,7.326929536634358,-36.634701856608125,4.186813008545609,-79.84035849968018,0.4186813008545609,0.4186813008545609,2.5999961552591575,2.2979868775245094,7.0,102.33079637080247,293.0769105981926,10293.076910598182,10293.076910598182,10000.0,1000.0,0.013187100004870445,0.8833829000068363,3.00002284348011e-07,2.1800005924887955e-05,1.378995599996415,0.0019869000097969547,2.277591100006248
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.891620339994297,3.5305304112397495,144,94,22,20,10,93.05555555555556,6.928431653008673,-35.00857735042716,4.016139361103407,-79.84035849968018,0.4016139361103407,0.4016139361103407,2.6519496413979073,2.246070411358239,7.2,103.3813289396096,289.16203399944527,10289.16203399943,10289.16203399943,10000.0,1000.0,0.00959780000266619,0.9671981999999844,1.9998697098344564e-07,2.1900006686337292e-05,1.784706799997366,0.0028088999970350415,2.764351199992234
