regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,0.55,0.45,3.670493877139943,5.941411963631783,2854,1457,30,299,10,66.29292221443588,7.754943999531643,-14.488830843748286,0.25721751066153414,-84.9585294776956,0.025721751066153414,0.025721751066153414,1.0526679100876613,0.6644999835027029,23.016129032258064,79.8272123587361,367.0493877140092,10367.049387713994,10367.049387713994,10000.0,1000.0,0.15335189999314025,5.824240299989469,4.00003045797348e-07,5.319999763742089e-05,7.602611500013154,0.003615399997215718,13.583901200036053
