symbol,winner_metric,metric_value,sma_bars,time_window_mode,threshold_mode,threshold_value,threshold_label,trades_per_day,win_rate,profit_factor,realized_pnl,sharpe_ratio,max_drawdown_pct,expectancy,max_loss_trade,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,pnl_stability,atr_percentile_threshold,regime_filter_enabled,regime,start_date,end_date,config_key
AAPL,net_pnl,122.3978154375103,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,3.228590867211124,122.3978154375103,2.62703985101305,3.260398083636308,3.0599453859377577,-12.84670847131224,5.719981711490856,-6.102401957634028,0.30599453859377573,0.30599453859377573,5.878575098582018,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AAPL,sharpe,2.62703985101305,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,3.228590867211124,122.3978154375103,2.62703985101305,3.260398083636308,3.0599453859377577,-12.84670847131224,5.719981711490856,-6.102401957634028,0.30599453859377573,0.30599453859377573,5.878575098582018,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AAPL,max_drawdown,3.260398083636308,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,3.228590867211124,122.3978154375103,2.62703985101305,3.260398083636308,3.0599453859377577,-12.84670847131224,5.719981711490856,-6.102401957634028,0.30599453859377573,0.30599453859377573,5.878575098582018,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMD,net_pnl,225.86020269368646,20,full_day,static_pct,0.002,0.0020,1.2063492063492063,72.36842105263158,1.928867380042272,225.86020269368646,2.4571726384759356,10.96804913299374,2.971844772285348,-69.96595967530754,8.52757761835145,-11.578884110268724,0.2971844772285348,0.2971844772285348,11.825170081766595,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMD,sharpe,2.4571726384759356,20,full_day,static_pct,0.002,0.0020,1.2063492063492063,72.36842105263158,1.928867380042272,225.86020269368646,2.4571726384759356,10.96804913299374,2.971844772285348,-69.96595967530754,8.52757761835145,-11.578884110268724,0.2971844772285348,0.2971844772285348,11.825170081766595,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMD,max_drawdown,10.96804913299374,20,full_day,static_pct,0.002,0.0020,1.2063492063492063,72.36842105263158,1.928867380042272,225.86020269368646,2.4571726384759356,10.96804913299374,2.971844772285348,-69.96595967530754,8.52757761835145,-11.578884110268724,0.2971844772285348,0.2971844772285348,11.825170081766595,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMZN,net_pnl,65.70972193425348,20,full_day,static_pct,0.002,0.0020,0.7142857142857143,71.11111111111111,1.4513376739967796,65.70972193425348,1.0499110406867391,8.560826801055969,1.4602160429834106,-43.01815366084486,6.603079612385951,-11.19914043554592,0.14602160429834107,0.14602160429834107,8.191824443775303,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMZN,sharpe,1.0499110406867391,20,full_day,static_pct,0.002,0.0020,0.7142857142857143,71.11111111111111,1.4513376739967796,65.70972193425348,1.0499110406867391,8.560826801055969,1.4602160429834106,-43.01815366084486,6.603079612385951,-11.19914043554592,0.14602160429834107,0.14602160429834107,8.191824443775303,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
AMZN,max_drawdown,8.560826801055969,20,full_day,static_pct,0.002,0.0020,0.7142857142857143,71.11111111111111,1.4513376739967796,65.70972193425348,1.0499110406867391,8.560826801055969,1.4602160429834106,-43.01815366084486,6.603079612385951,-11.19914043554592,0.14602160429834107,0.14602160429834107,8.191824443775303,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
GOOGL,net_pnl,101.93374554640866,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,72.88135593220339,1.6020231128864257,101.93374554640866,1.8685897499937454,5.199440808829097,1.7276906024815026,-36.05303416624167,6.308195430828827,-10.582416123701933,0.17276906024815025,0.17276906024815025,6.997693511291416,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
GOOGL,sharpe,1.8685897499937454,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,72.88135593220339,1.6020231128864257,101.93374554640866,1.8685897499937454,5.199440808829097,1.7276906024815026,-36.05303416624167,6.308195430828827,-10.582416123701933,0.17276906024815025,0.17276906024815025,6.997693511291416,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
GOOGL,max_drawdown,5.199440808829097,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,72.88135593220339,1.6020231128864257,101.93374554640866,1.8685897499937454,5.199440808829097,1.7276906024815026,-36.05303416624167,6.308195430828827,-10.582416123701933,0.17276906024815025,0.17276906024815025,6.997693511291416,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
JPM,net_pnl,-49.34051084107466,20,full_day,static_pct,0.002,0.0020,0.6984126984126984,63.63636363636363,0.6841334501574551,-49.34051084107466,-0.9831990893179217,10.2626253224126,-1.1213752463880604,-41.45862322992548,3.816654073312918,-9.762926555864773,-0.11213752463880605,-0.11213752463880605,6.06573768406393,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
JPM,sharpe,-0.9831990893179217,20,full_day,static_pct,0.002,0.0020,0.6984126984126984,63.63636363636363,0.6841334501574551,-49.34051084107466,-0.9831990893179217,10.2626253224126,-1.1213752463880604,-41.45862322992548,3.816654073312918,-9.762926555864773,-0.11213752463880605,-0.11213752463880605,6.06573768406393,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
JPM,max_drawdown,10.2626253224126,20,full_day,static_pct,0.002,0.0020,0.6984126984126984,63.63636363636363,0.6841334501574551,-49.34051084107466,-0.9831990893179217,10.2626253224126,-1.1213752463880604,-41.45862322992548,3.816654073312918,-9.762926555864773,-0.11213752463880605,-0.11213752463880605,6.06573768406393,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
KO,net_pnl,-77.94473624223906,20,full_day,static_pct,0.002,0.0020,0.36507936507936506,47.82608695652174,0.36644043308641755,-77.94473624223906,-1.8931721671220776,11.108871356758666,-3.388901575749524,-61.18665018541401,4.09835940483421,-10.252224141284614,-0.33889015757495244,-0.33889015757495244,5.232092925348315,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
KO,sharpe,-1.8931721671220776,20,full_day,static_pct,0.002,0.0020,0.36507936507936506,47.82608695652174,0.36644043308641755,-77.94473624223906,-1.8931721671220776,11.108871356758666,-3.388901575749524,-61.18665018541401,4.09835940483421,-10.252224141284614,-0.33889015757495244,-0.33889015757495244,5.232092925348315,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
KO,max_drawdown,11.108871356758666,20,full_day,static_pct,0.002,0.0020,0.36507936507936506,47.82608695652174,0.36644043308641755,-77.94473624223906,-1.8931721671220776,11.108871356758666,-3.388901575749524,-61.18665018541401,4.09835940483421,-10.252224141284614,-0.33889015757495244,-0.33889015757495244,5.232092925348315,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
META,net_pnl,-28.521612662371922,20,full_day,static_pct,0.002,0.0020,0.7301587301587301,63.04347826086957,0.8902221271597294,-28.521612662371922,-0.1691560874894212,19.111156790067216,-0.6200350578776505,-118.01726204747081,7.97553184299544,-15.283060947602333,-0.06200350578776505,-0.06200350578776505,12.21489303709662,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
META,sharpe,-0.1691560874894212,20,full_day,static_pct,0.002,0.0020,0.7301587301587301,63.04347826086957,0.8902221271597294,-28.521612662371922,-0.1691560874894212,19.111156790067216,-0.6200350578776505,-118.01726204747081,7.97553184299544,-15.283060947602333,-0.06200350578776505,-0.06200350578776505,12.21489303709662,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
META,max_drawdown,19.111156790067216,20,full_day,static_pct,0.002,0.0020,0.7301587301587301,63.04347826086957,0.8902221271597294,-28.521612662371922,-0.1691560874894212,19.111156790067216,-0.6200350578776505,-118.01726204747081,7.97553184299544,-15.283060947602333,-0.06200350578776505,-0.06200350578776505,12.21489303709662,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
MSFT,net_pnl,25.90889659345737,20,full_day,static_pct,0.002,0.0020,0.49206349206349204,67.74193548387096,1.5403394943645077,25.90889659345737,0.8422150563514523,4.716084581761412,0.8357708578534636,-16.49268137264096,3.5170566348551584,-4.794929273850096,0.08357708578534637,0.08357708578534637,4.041076870792375,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
MSFT,sharpe,0.8422150563514523,20,full_day,static_pct,0.002,0.0020,0.49206349206349204,67.74193548387096,1.5403394943645077,25.90889659345737,0.8422150563514523,4.716084581761412,0.8357708578534636,-16.49268137264096,3.5170566348551584,-4.794929273850096,0.08357708578534637,0.08357708578534637,4.041076870792375,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
MSFT,max_drawdown,4.716084581761412,20,full_day,static_pct,0.002,0.0020,0.49206349206349204,67.74193548387096,1.5403394943645077,25.90889659345737,0.8422150563514523,4.716084581761412,0.8357708578534636,-16.49268137264096,3.5170566348551584,-4.794929273850096,0.08357708578534637,0.08357708578534637,4.041076870792375,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
NVDA,net_pnl,170.41215647962156,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,77.96610169491525,2.1089093579858176,170.41215647962156,1.9718253665102798,11.782309518170795,2.888341635247823,-52.97346752058547,7.045382982491305,-11.821189285767577,0.2888341635247823,0.2888341635247823,10.726708447119043,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
NVDA,sharpe,1.9718253665102798,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,77.96610169491525,2.1089093579858176,170.41215647962156,1.9718253665102798,11.782309518170795,2.888341635247823,-52.97346752058547,7.045382982491305,-11.821189285767577,0.2888341635247823,0.2888341635247823,10.726708447119043,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
NVDA,max_drawdown,11.782309518170795,20,full_day,static_pct,0.002,0.0020,0.9365079365079365,77.96610169491525,2.1089093579858176,170.41215647962156,1.9718253665102798,11.782309518170795,2.888341635247823,-52.97346752058547,7.045382982491305,-11.821189285767577,0.2888341635247823,0.2888341635247823,10.726708447119043,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
TSLA,net_pnl,150.7477109064389,20,full_day,static_pct,0.002,0.0020,0.9523809523809523,73.33333333333333,1.673452458638531,150.7477109064389,1.581811554735654,8.811434762628135,2.5124618484406485,-29.992621207517573,8.513428359634542,-13.990196057342558,0.2512461848440648,0.2512461848440648,12.567290334406218,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
TSLA,sharpe,1.581811554735654,20,full_day,static_pct,0.002,0.0020,0.9523809523809523,73.33333333333333,1.673452458638531,150.7477109064389,1.581811554735654,8.811434762628135,2.5124618484406485,-29.992621207517573,8.513428359634542,-13.990196057342558,0.2512461848440648,0.2512461848440648,12.567290334406218,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
TSLA,max_drawdown,8.811434762628135,20,full_day,static_pct,0.002,0.0020,0.9523809523809523,73.33333333333333,1.673452458638531,150.7477109064389,1.581811554735654,8.811434762628135,2.5124618484406485,-29.992621207517573,8.513428359634542,-13.990196057342558,0.2512461848440648,0.2512461848440648,12.567290334406218,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
XOM,net_pnl,20.007934608519918,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,1.181412965582352,20.007934608519918,0.538128671088809,5.168156649718251,0.500198365212998,-35.07278454073389,4.203141156537402,-12.25438236045995,0.05001983652129979,0.05001983652129979,5.143331382388562,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
XOM,sharpe,0.538128671088809,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,1.181412965582352,20.007934608519918,0.538128671088809,5.168156649718251,0.500198365212998,-35.07278454073389,4.203141156537402,-12.25438236045995,0.05001983652129979,0.05001983652129979,5.143331382388562,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
XOM,max_drawdown,5.168156649718251,20,full_day,static_pct,0.002,0.0020,0.6349206349206349,77.5,1.181412965582352,20.007934608519918,0.538128671088809,5.168156649718251,0.500198365212998,-35.07278454073389,4.203141156537402,-12.25438236045995,0.05001983652129979,0.05001983652129979,5.143331382388562,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.002, 0.0, False)"
