regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,portfolio,COMBINED,-99.97705804863142,-0.9997705804862563,2.778649978404035,43.55716878402904,6.143488067260358,-5.0624250617077715,-0.018144656633145448,-0.018144656633145448,0.9364988842088049,-0.5408457370591137,8.887096774193548,22.9696258141445,1102,
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,AAPL,-96.11581673998433,-2.8834745021994923,4.553347874811908,25.53191489361702,7.570754581684493,-3.2822288332917138,-0.05112543443616187,-0.05112543443616187,0.7908306876171642,-1.34102587524963,3.032258064516129,9.0227313985242,376,sma
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,MSFT,-54.93790530824117,-1.6481371592473033,3.1732344238987236,28.32369942196532,8.528541310113395,-3.8131970121273993,-0.031756014629041145,-0.031756014629041145,0.8838120291072032,-0.6744648437660945,2.7903225806451615,10.0911386833701,346,sma
Custom,,,hybrid,full_day,False,static_pct,20,0.0,1.0,0.0,none,symbol,NVDA,51.076663999594075,1.532299919987795,5.5982568909211325,75.26315789473685,4.847149594587929,-13.66097293673361,0.02688245473662846,0.02688245473662846,1.0795505222753263,0.4423709037443986,3.064516129032258,16.292109085479815,380,mean_reversion
