symbol,winner_metric,metric_value,sma_bars,time_window_mode,threshold_mode,threshold_value,threshold_label,trades_per_day,win_rate,profit_factor,realized_pnl,sharpe_ratio,max_drawdown_pct,expectancy,max_loss_trade,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,pnl_stability,atr_percentile_threshold,regime_filter_enabled,regime,start_date,end_date,config_key
AAPL,net_pnl,0.0,20,full_day,static_pct,0.001,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AAPL,sharpe,0.0,20,full_day,static_pct,0.001,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AAPL,max_drawdown,0.0,20,full_day,static_pct,0.001,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMD,net_pnl,188.2384994252684,20,full_day,static_pct,0.001,0.0010,0.5,58.06451612903226,1.9514522086429342,188.2384994252684,1.775706819332902,11.064728341341024,6.0722096588796255,-50.921985815602966,21.448992049451217,-15.218719804988732,0.6072209658879626,0.6072209658879626,13.575089845861932,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMD,sharpe,1.775706819332902,20,full_day,static_pct,0.001,0.0010,0.5,58.06451612903226,1.9514522086429342,188.2384994252684,1.775706819332902,11.064728341341024,6.0722096588796255,-50.921985815602966,21.448992049451217,-15.218719804988732,0.6072209658879626,0.6072209658879626,13.575089845861932,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMD,max_drawdown,6.834751727007796,20,full_day,static_pct,0.001,0.0010,0.24193548387096775,46.666666666666664,1.2215924598144001,15.458201646575276,0.44472207802563096,6.834751727007796,1.0305467764383518,-20.666113110065453,12.17397184876063,-8.719950161843641,0.10305467764383518,0.10305467764383518,4.773707822423534,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMZN,net_pnl,129.36695027925737,20,full_day,static_pct,0.001,0.0010,1.8709677419354838,32.758620689655174,1.3586438349128525,129.36695027925737,1.7178965385453406,6.3219241695998605,1.115232329993598,-24.39543596730232,12.896800928529734,-4.624506218011186,0.1115232329993598,0.1115232329993598,10.264621171531791,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMZN,sharpe,1.7178965385453406,20,full_day,static_pct,0.001,0.0010,1.8709677419354838,32.758620689655174,1.3586438349128525,129.36695027925737,1.7178965385453406,6.3219241695998605,1.115232329993598,-24.39543596730232,12.896800928529734,-4.624506218011186,0.1115232329993598,0.1115232329993598,10.264621171531791,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
AMZN,max_drawdown,1.3816348070831057,20,full_day,static_pct,0.001,0.0010,0.03225806451612903,50.0,0.3433684236699835,-6.66523633429324,-0.8804095311076,1.3816348070831057,-3.33261816714662,-10.150648513655028,3.485412179361788,-10.150648513655028,-0.33326181671466204,-0.33326181671466204,0.9622951987868663,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
GOOGL,net_pnl,-16.61121377395375,20,full_day,static_pct,0.001,0.0010,0.0967741935483871,50.0,0.635939454425921,-16.61121377395375,-0.6855006317588868,5.857342608781386,-2.7685356289922916,-23.94541975205948,9.672133159520476,-15.209204417505058,-0.2768535628992292,-0.2768535628992292,3.0066730817043466,0.0,False,Custom,,,"(20, 'full_day', 'static_pct', 0.001, 0.0, False)"
