regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,,,sma,full_day,False,static_pct,0.0025,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,-2.164449538698966,5.937353908734292,336,374,206,9,2,32.142857142857146,9.971397396265854,-5.1030214927398,-0.2576725641308401,-43.018130405855004,-0.02576725641308401,-0.02576725641308401,0.9255876171037694,-0.44241901797613054,2.7096774193548385,11.581879711150517,-43.28899077398114,1956.7110092260207,1956.7110092260207,2000.0,1000.0,0.014535599999362603,1.5217340999988664,1.6592858000003616,0.0009922999997797888,3.1965557000003173
Custom,,,sma,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,0.0,-2.6835588164140063,7.828354254985494,476,326,88,15,2,31.932773109243694,7.949071388425029,-4.060497542275198,-0.22550914423646967,-22.456114159170966,-0.022550914423646966,-0.022550914423646966,0.9184081373938386,-0.5764564638617802,3.838709677419355,11.365992529487613,-53.671176328279785,1946.3288236717199,1946.3288236717199,2000.0,1000.0,0.012557699999888428,1.256361100000504,1.643131100001483,0.0009351999979116954,2.912991700002749
Custom,,,sma,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,-3.8055433017313476,7.956896398509805,388,421,227,10,2,30.412371134020617,9.6727947351329,-4.7911537437590335,-0.3923240517248888,-23.3188315724052,-0.03923240517248888,-0.03923240517248888,0.8823280940246416,-0.7896047391386593,3.129032258064516,11.928196713484038,-76.11086603462843,1923.889133965373,1923.889133965373,2000.0,1000.0,0.011051500001485692,1.239260899998044,1.6079403000003367,0.0009099999988393392,2.859168099999806
Custom,,,sma,full_day,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,0.0,-5.297989768386674,9.943908451770248,676,720,382,29,2,29.88165680473373,7.016979674086543,-3.4374461706771053,-0.3134905188394472,-21.29938717552693,-0.03134905188394471,-0.03134905188394471,0.8699360740594279,-1.0816744198740722,5.451612903225806,12.327195915700505,-105.95979536773314,1894.0402046322665,1894.0402046322665,2000.0,1000.0,0.12085659999866039,1.385924199999863,1.5994600000012724,0.0009401000024809036,3.1071891999999934
Custom,,,sma,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,-6.001555138226763,9.65789409531974,504,783,531,22,2,26.58730158730159,8.951257351819857,-3.890623488305214,-0.47631389985926287,-22.456114159170966,-0.04763138998592629,-0.04763138998592629,0.8332357850482174,-1.2261711390814727,4.064516129032258,12.238651655275484,-120.03110276453424,1879.9688972354647,1879.9688972354647,2000.0,1000.0,0.012140099999669474,1.185158300002513,1.625945199997659,0.0009394000007887371,2.824187300000631
Custom,,,sma,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,0.0,-6.505676788510504,9.315585051281253,426,792,579,12,2,28.638497652582164,9.450890368955859,-4.648801633398139,-0.6108616702826749,-42.40091542702601,-0.061086167028267496,-0.061086167028267496,0.8158643514488568,-1.3157078338284627,3.435483870967742,12.331318250305896,-130.11353577020975,1869.88646422979,1869.88646422979,2000.0,1000.0,0.014231600001949118,1.1913764000019,1.7380855999981577,0.0009686999983387068,2.944667700001446
