symbol,strategy_mode,signal_ts,entry_ts,signal_hour,time_bucket,month,date,action,reason,hybrid_branch_active,hybrid_regime_branch,mr_signal,price,sma,trend_sma,trend_sma_slope,atr_pct,atr_percentile,volatility_regime,adx,trend_proxy,bullish_regime,priority,entry_open,entry_fill,fwd_4b_gross_pct,fwd_4b_net_pct
AMD,trend_pullback,2026-02-24 15:00:00-05:00,2026-02-24 15:15:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,213.84,214.4,204.0133,1.432299999999998,0.007732962687070864,53.10077519379845,mid_vol,51.73826448139854,trend,bullish,0.0,213.63,213.68,-0.8519402705612475,-0.900539872706861
AMD,trend_pullback,2026-02-24 15:15:00-05:00,2026-02-24 15:30:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,213.06,214.5413333333333,204.2755,1.4147000000000105,0.007662837307077155,51.644100580270795,mid_vol,50.23858067045976,trend,bullish,0.0,213.02,213.07000000000002,-0.38728757863112245,-0.4361296287605114
AMD,trend_pullback,2026-02-24 15:30:00-05:00,2026-02-24 15:45:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,214.24,214.634,204.5573,1.413899999999984,0.007519728714257767,51.15830115830116,mid_vol,49.07475454828263,trend,bullish,0.0,214.24,214.29000000000002,-0.5507841672890248,-0.5993213869056035
AMD,trend_pullback,2026-02-25 09:30:00-05:00,2026-02-25 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.81,214.471,205.16549999999998,1.4329999999999927,0.008957862429567136,68.21862348178138,high_vol,44.755310349266246,trend,bullish,0.0,211.75,211.8,0.38961038961038424,0.34030406043435735
AMD,trend_pullback,2026-02-25 09:45:00-05:00,2026-02-25 10:00:00-05:00,09:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.195,214.25333333333336,205.4486,1.4353000000000122,0.00929931125874313,73.53535353535354,high_vol,41.70291745381299,trend,bullish,0.0,212.19,212.24,-0.3675950798812391,-0.41662495288353507
AMD,trend_pullback,2026-02-25 10:00:00-05:00,2026-02-25 10:15:00-05:00,10:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,213.06,214.04799999999997,205.7504,1.4749000000000194,0.009205145292116568,72.78225806451613,high_vol,38.86855262232068,trend,bullish,0.0,213.12,213.17000000000002,-0.7460585585585602,-0.7947944832762687
AMD,trend_pullback,2026-02-25 10:30:00-05:00,2026-02-25 10:45:00-05:00,10:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.575,213.64833333333334,206.4303,1.5427999999999997,0.008928564354323501,67.8714859437751,high_vol,33.84068465557006,trend,bullish,0.0,212.45,212.5,0.6095551894563501,0.5603529411764725
AMD,trend_pullback,2026-02-25 10:45:00-05:00,2026-02-25 11:00:00-05:00,10:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.41,213.43633333333335,206.7473,1.5818000000000154,0.008936212092637905,67.33466933867736,high_vol,32.450947474498115,trend,bullish,0.0,211.285,211.335,0.31000780935703015,0.26061622542407575
AMD,trend_pullback,2026-02-25 11:00:00-05:00,2026-02-25 11:15:00-05:00,11:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.53,213.18266666666665,207.0453,1.5966999999999985,0.008593735363629456,61.4,mid_vol,31.16047723493131,trend,bullish,0.0,211.55,211.60000000000002,0.41361380288347904,0.36425708884687535
AMD,trend_pullback,2026-02-25 11:15:00-05:00,2026-02-25 11:30:00-05:00,11:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.05,213.04866666666666,207.3543,1.6038999999999817,0.008411704429242096,59.68063872255489,mid_vol,29.747831034893842,trend,bullish,0.0,212.08,212.13000000000002,0.3394945303658991,0.29027360580773803
AMD,trend_pullback,2026-03-05 09:30:00-05:00,2026-03-05 09:45:00-05:00,09:00,open_30m,2026-03,2026-03-05,BUY,trend_pullback_entry,,,,200.56,201.42366666666666,195.6255,0.771899999999988,0.006487262612527334,25.963488843813387,low_vol,48.58276475150309,trend,bearish,0.0,200.44,200.49,0.39163839552983265,0.33966292583170343
AMD,trend_pullback,2026-03-05 10:15:00-05:00,2026-03-05 10:30:00-05:00,10:00,open_30m,2026-03,2026-03-05,BUY,trend_pullback_entry,,,,200.61,201.60833333333332,196.3825,1.184899999999999,0.0077025542228890565,57.056451612903224,mid_vol,40.15720436749075,trend,bearish,0.0,200.655,200.705,0.10216540828786351,0.050315587553859585
AMD,trend_pullback,2026-03-05 10:30:00-05:00,2026-03-05 10:45:00-05:00,10:00,morning,2026-03,2026-03-05,BUY,trend_pullback_entry,,,,201.225,201.60399999999998,196.6036,1.170899999999989,0.007783654485738801,58.14889336016097,mid_vol,38.369208638293216,trend,bearish,0.0,201.2,201.25,0.31312127236581705,0.26135403726707407
AMD,trend_pullback,2026-03-05 11:15:00-05:00,2026-03-05 11:30:00-05:00,11:00,morning,2026-03,2026-03-05,BUY,trend_pullback_entry,,,,200.86,201.55666666666667,197.2452,1.0893000000000086,0.007599639561805619,54.0,mid_vol,31.067982368054743,trend,bullish,0.0,200.9,200.95000000000002,-0.4878048780487895,-0.5394471261508101
AMD,trend_pullback,2026-03-10 14:00:00-04:00,2026-03-10 14:15:00-04:00,14:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,204.02,204.788,199.11860000000001,0.8422999999999945,0.006145009379950032,21.135029354207436,low_vol,36.577257081052615,trend,bullish,0.0,204.185,204.235,0.05142395376741179,0.00044816020757707523
AMD,trend_pullback,2026-03-10 14:15:00-04:00,2026-03-10 14:30:00-04:00,14:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,204.12,204.796,199.27900000000002,0.8529000000000053,0.006224686661230877,22.8515625,low_vol,34.671720005323685,trend,bullish,0.0,204.21,204.26000000000002,-0.2595367513833804,-0.3104304318026266
AMD,trend_pullback,2026-03-17 11:00:00-04:00,2026-03-17 11:15:00-04:00,11:00,morning,2026-03,2026-03-17,BUY,trend_pullback_entry,,,,197.09,197.811,196.5392,0.25629999999998176,0.006231984997943936,32.06412825651302,low_vol,20.63419421759655,mixed,bearish,0.0,197.235,197.28500000000003,-0.6844626967830368,-0.7369773170793679
