symbol,starting_capital,final_equity,total_return_pct,max_drawdown_pct,total_trades,trades_per_day,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,pnl_stability,realized_pnl,final_cash,symbol_contribution_pct
AMD,2500.0,2482.711478519959,-0.691540859201632,0.8434759965036938,4,0.06557377049180328,0.0,0.0,-8.644260740020172,-8.644260740020172,-15.614883476432396,-0.8644260740020173,-0.8644260740020173,0.0,-2.261359083583366,1.9906575456785534,-17.288521480040345,2482.711478519959,70.28638830901747
JPM,2500.0,2498.6969706637074,-0.05212117345170554,0.2375870448713431,2,0.03278688524590164,0.0,0.0,-1.3030293362924112,-1.3030293362924112,-1.3030293362924112,-0.1303029336292411,-0.1303029336292411,0.0,-2.0493901531919194,0.165462653084626,-1.3030293362924112,2498.6969706637074,5.297458548692274
HON,2500.0,2500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,2500.0,-0.0
C,2500.0,2493.994296787529,-0.24022812849883848,0.43619364395832233,2,0.03278688524590164,0.0,0.0,-6.0057032124708485,-6.0057032124708485,-6.0057032124708485,-0.6005703212470849,-0.6005703212470849,0.0,-2.04939015319192,0.7626225745627678,-6.0057032124708485,2493.994296787529,24.41615314229026
