shape,trade_count,avg_realized_return_pct,avg_best_net_exit_pct,avg_mfe_pct,avg_mae_pct
chop_then_drift,29,-0.0005185335487587196,0.4166560694237083,0.6570940369450307,-0.6118570746418053
gave_back_winner,20,-0.6142066458368668,0.2488399857989509,0.44023359467009593,-1.1070007411287217
delayed_winner,12,0.5594593055292734,0.698965716624115,1.0221369171425227,-0.36368289002469306
immediate_follow_through_winner,7,0.4339282963557106,0.8678866919336948,1.0585863475204829,-0.17475395008042197
quick_reversal,4,-0.7446071429643779,-0.2875252542229191,0.20009911945101455,-1.1040153150144991
never_worked,3,-0.288766792234397,-0.21231146993205816,0.0,-0.6325653366342014
