hold_bars,total_trades,realized_pnl,expectancy,win_rate,profit_factor,max_drawdown_pct
3,172,16.901632802424274,0.1965306139816776,52.32558139534884,1.0879055333369352,0.8133300652636841
4,150,-63.92889597370788,-0.8523852796494384,49.333333333333336,0.7656863923376124,1.4723240212056614
