symbol,strategy_mode,signal_ts,entry_ts,signal_hour,time_bucket,month,date,action,reason,hybrid_branch_active,hybrid_regime_branch,mr_signal,price,sma,trend_sma,trend_sma_slope,atr_pct,atr_percentile,volatility_regime,adx,trend_proxy,bullish_regime,priority,entry_open,entry_fill,fwd_1b_gross_pct,fwd_1b_net_pct,fwd_2b_gross_pct,fwd_2b_net_pct,fwd_3b_gross_pct,fwd_3b_net_pct,fwd_4b_gross_pct,fwd_4b_net_pct,fwd_5b_gross_pct,fwd_5b_net_pct,path_bar_count,signal_close,signal_to_entry_gap_pct,gross_close_1b_return_pct,net_exit_1b_return_pct,gross_close_2b_return_pct,net_exit_2b_return_pct,gross_close_3b_return_pct,net_exit_3b_return_pct,gross_close_4b_return_pct,net_exit_4b_return_pct,gross_close_5b_return_pct,net_exit_5b_return_pct,mfe_pct,mae_pct,peak_favorable_bar,worst_adverse_bar,best_net_exit_pct,best_exit_bar,worst_net_exit_pct,worst_exit_bar,drawdown_before_best_pct
AMD,trend_pullback,2026-02-06 15:00:00-05:00,2026-02-06 15:15:00-05:00,15:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,206.97,207.38633333333334,199.7504,0.37180000000000746,0.007003462136533116,20.187793427230048,low_vol,39.38940857292396,trend,bearish,0.0,206.965,207.01500000000001,0.4421037373468905,0.39169127840976903,0.7030174184040703,0.6525419414051953,0.6208779262194074,0.5704222882399791,1.5195806054163796,1.468907905224262,3.0898944265938733,3.0388424510301095,5,206.97,0.021742281490078716,0.4178441175760117,0.39169127840976903,0.678694780571443,0.6525419414051953,0.5965751274062194,0.5704222882399791,1.4950607443905024,1.468907905224262,3.0649952901963617,3.0388424510301095,3.267879139192805,-1.3453131415598023,5,4,3.0388424510301095,5,0.39169127840976903,1,0.39169127840976903
AMD,trend_pullback,2026-02-24 15:00:00-05:00,2026-02-24 15:15:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,213.84,214.4,204.0133,1.432299999999998,0.007732962687070864,53.10077519379845,mid_vol,51.73826448139854,trend,bullish,0.0,213.63,213.68,-0.2668164583625864,-0.31555297641334623,0.2855404203529531,0.23667465368774854,0.1919206104011593,0.14307675028077257,-0.8519402705612475,-0.900539872706861,-0.6717221364040642,-0.72036390864846,5,213.84,-0.07482229704451766,-0.29015350056158956,-0.31555297641334623,0.2620741295394994,0.23667465368774854,0.16847622613252772,0.14307675028077257,-0.8751403968551126,-0.900539872706861,-0.6949644327967117,-0.72036390864846,1.2635716959940044,-1.5537251965555938,4,4,0.23667465368774854,2,-0.900539872706861,4,-0.31555297641334623
AMD,trend_pullback,2026-02-24 15:15:00-05:00,2026-02-24 15:30:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,213.06,214.5413333333333,204.2755,1.4147000000000105,0.007662837307077155,51.644100580270795,mid_vol,50.23858067045976,trend,bullish,0.0,213.02,213.07000000000002,0.572716176884799,0.523648847796494,0.4788282790348239,0.4297829821185473,-0.5680217819923049,-0.6168214201905471,-0.38728757863112245,-0.4361296287605114,0.018777579569989693,-0.030159759703383315,5,213.06,0.004693513564263271,0.5491153142159795,0.523648847796494,0.45524944853802524,0.4297829821185473,-0.5913549537710702,-0.6168214201905471,-0.41066316234102795,-0.4361296287605114,-0.004693293283906381,-0.030159759703383315,1.5534800769699975,-1.271882479936175,3,3,0.523648847796494,1,-0.6168214201905471,3,0.523648847796494
AMD,trend_pullback,2026-02-24 15:30:00-05:00,2026-02-24 15:45:00-05:00,15:00,afternoon,2026-02,2026-02-24,BUY,trend_pullback_entry,,,,214.24,214.634,204.5573,1.413899999999984,0.007519728714257767,51.15830115830116,mid_vol,49.07475454828263,trend,bullish,0.0,214.24,214.29000000000002,-0.09335324869306248,-0.1419972000560051,-1.1342419716206154,-1.1826430538056,-0.9545369678864898,-1.002979980400403,-0.5507841672890248,-0.5993213869056035,-0.23338312173263628,-0.28199440011200066,5,214.24,0.023338312173268934,-0.11666433338001231,-0.1419972000560051,-1.157310187129599,-1.1826430538056,-0.9776471137244048,-1.002979980400403,-0.5739885202296039,-0.5993213869056035,-0.25666153343600323,-0.28199440011200066,0.9753138270567804,-1.8339633207335881,2,2,-0.1419972000560051,1,-1.1826430538056,2,-0.1419972000560051
AMD,trend_pullback,2026-02-25 09:30:00-05:00,2026-02-25 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.81,214.471,205.16549999999998,1.4329999999999927,0.008957862429567136,68.21862348178138,high_vol,44.755310349266246,trend,bullish,0.0,211.75,211.8,0.2101534828807524,0.1608895184135804,0.6186540731995288,0.5692936732766611,0.939787485242035,0.8903512747875311,0.38961038961038424,0.34030406043435735,-0.16056670602125309,-0.20974315391880508,5,211.81,-0.004721212407341913,0.18649669499526997,0.1608895184135804,0.5949008498583527,0.5692936732766611,0.9159584513692152,0.8903512747875311,0.3659112370160421,0.34030406043435735,-0.18413597733711745,-0.20974315391880508,1.0410764872521172,-0.4721435316336166,3,5,0.8903512747875311,3,-0.20974315391880508,5,0.1608895184135804
AMD,trend_pullback,2026-02-25 09:45:00-05:00,2026-02-25 10:00:00-05:00,09:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.195,214.25333333333336,205.4486,1.4353000000000122,0.00929931125874313,73.53535353535354,high_vol,41.70291745381299,trend,bullish,0.0,212.19,212.24,0.41000989679061434,0.36079683377307675,0.7304774023281075,0.6811888428194494,0.18144116122342754,0.1322819449679514,-0.3675950798812391,-0.41662495288353507,-0.31104199066873867,-0.3600851865812387,5,212.195,0.021206908739610224,0.3863550697323752,0.36079683377307675,0.706747078778741,0.6811888428194494,0.15784018092724253,0.1322819449679514,-0.3910667169242426,-0.41662495288353507,-0.33452695062194115,-0.3600851865812387,0.8316057293629788,-0.6784771956275903,2,4,0.6811888428194494,2,-0.41662495288353507,4,0.36079683377307675
AMD,trend_pullback,2026-02-25 10:00:00-05:00,2026-02-25 10:15:00-05:00,10:00,open_30m,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,213.06,214.04799999999997,205.7504,1.4749000000000194,0.009205145292116568,72.78225806451613,high_vol,38.86855262232068,trend,bullish,0.0,213.12,213.17000000000002,0.29091591591591803,0.24193676408500553,-0.25572447447448193,-0.3045754092977518,-0.8023648648648687,-0.8510875826804977,-0.7460585585585602,-0.7947944832762687,-0.5020645645645613,-0.5508577191912536,5,213.06,0.05162864920680261,0.26739222217009573,0.24193676408500553,-0.27911995121266,-0.3045754092977518,-0.8256321245954024,-0.8510875826804977,-0.7693390251911688,-0.7947944832762687,-0.5254022611061615,-0.5508577191912536,0.3917061500211003,-1.1117887132335715,1,3,0.24193676408500553,1,-0.8510875826804977,3,0.24193676408500553
AMD,trend_pullback,2026-02-25 10:30:00-05:00,2026-02-25 10:45:00-05:00,10:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.575,213.64833333333334,206.4303,1.5427999999999997,0.008928564354323501,67.8714859437751,high_vol,33.84068465557006,trend,bullish,0.0,212.45,212.5,-0.4895269475170591,-0.5384705882352933,-0.43304306895739586,-0.482000000000005,-0.18827959519885962,-0.23729411764705902,0.6095551894563501,0.5603529411764725,-0.2400564838785554,-0.28905882352941037,5,212.575,-0.03528166529459656,-0.5129411764705899,-0.5384705882352933,-0.45647058823529363,-0.482000000000005,-0.21176470588234758,-0.23729411764705902,0.5858823529411786,0.5603529411764725,-0.26352941176470696,-0.28905882352941037,0.684705882352947,-0.7999999999999946,4,1,0.5603529411764725,4,-0.5384705882352933,1,-0.5384705882352933
AMD,trend_pullback,2026-02-25 10:45:00-05:00,2026-02-25 11:00:00-05:00,10:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.41,213.43633333333335,206.7473,1.5818000000000154,0.008936212092637905,67.33466933867736,high_vol,32.450947474498115,trend,bullish,0.0,211.285,211.335,0.11595711953049413,0.06661144628195644,0.36207018955440035,0.3126662881207494,1.1643041389592295,1.1147104360375577,0.31000780935703015,0.26061622542407575,0.5395555765908676,0.490109683677565,5,211.41,-0.03547608911593048,0.09227056568954181,0.06661144628195644,0.3383254075283334,0.3126662881207494,1.1403695554451447,1.1147104360375577,0.2862753448316605,0.26061622542407575,0.5157688030851507,0.490109683677565,1.2397378569569661,-0.18217521943834164,3,2,1.1147104360375577,3,0.06661144628195644,1,0.06661144628195644
AMD,trend_pullback,2026-02-25 11:00:00-05:00,2026-02-25 11:15:00-05:00,11:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,211.53,213.18266666666665,207.0453,1.5966999999999985,0.008593735363629456,61.4,mid_vol,31.16047723493131,trend,bullish,0.0,211.55,211.60000000000002,0.23635074450484517,0.18703591682419754,1.037579768376267,0.9880756143667213,0.18435358071377278,0.13505103969753235,0.41361380288347904,0.36425708884687535,0.5908768612621129,0.5414782608695646,5,211.53,0.03309223278023051,0.2126654064272158,0.18703591682419754,1.0137051039697456,0.9880756143667213,0.16068052930055526,0.13505103969753235,0.38988657844990005,0.36425708884687535,0.5671077504725843,0.5414782608695646,1.1129489603024525,-0.30718336483933556,2,1,0.9880756143667213,2,0.13505103969753235,3,0.18703591682419754
AMD,trend_pullback,2026-02-25 11:15:00-05:00,2026-02-25 11:30:00-05:00,11:00,morning,2026-02,2026-02-25,BUY,trend_pullback_entry,,,,212.05,213.04866666666666,207.3543,1.6038999999999817,0.008411704429242096,59.68063872255489,mid_vol,29.747831034893842,trend,bullish,0.0,212.08,212.13000000000002,0.7850811014711391,0.735755150143757,-0.0660128253489319,-0.11513816999012079,0.16267446246699305,0.11349521519821337,0.3394945303658991,0.29027360580773803,0.31591852131270626,0.26670315372646203,5,212.05,0.037726951190762796,0.7613256022250414,0.735755150143757,-0.0895677179088418,-0.11513816999012079,0.13906566727949252,0.11349521519821337,0.31584405788902437,0.29027360580773803,0.29227360580774814,0.26670315372646203,0.8603215009663832,-0.3912695045491031,1,2,0.735755150143757,1,-0.11513816999012079,2,0.735755150143757
AMD,trend_pullback,2026-03-05 09:30:00-05:00,2026-03-05 09:45:00-05:00,09:00,open_30m,2026-03,2026-03-05,BUY,trend_pullback_entry,,,,200.56,201.42366666666666,195.6255,0.771899999999988,0.006487262612527334,25.963488843813387,low_vol,48.58276475150309,trend,bearish,0.0,200.44,200.49,0.66354021153463,0.6114969325153311,1.2023548193973241,1.1501771659434212,0.08481341049691475,0.032914459574044486,0.39163839552983265,0.33966292583170343,0.9379365396128495,0.8858248291685186,5,200.56,-0.03490227363382189,0.6384358322110835,0.6114969325153311,1.1771160656391766,1.1501771659434212,0.05985335926979128,0.032914459574044486,0.36660182552745035,0.33966292583170343,0.9127637288642746,0.8858248291685186,1.601077360466846,-0.4638635343408683,1,4,1.1501771659434212,2,0.032914459574044486,3,0.6114969325153311
