volatility_regime,horizon_bars,sample_count,avg_gross_return_pct,median_gross_return_pct,gross_win_rate_pct,avg_net_expectancy_pct,median_net_return_pct,net_win_rate_pct,net_profit_factor
high_vol,1,194,-0.020455239295901276,-0.01248021308111429,48.45360824742268,-0.07829210577478567,-0.061863711268057384,43.81443298969072,0.6215624474183181
high_vol,2,194,0.008598517802640926,0.043248028334156814,54.123711340206185,-0.049238546253384634,-0.009794894736938887,50.0,0.8053393442303441
high_vol,4,194,-0.004223780940877922,-0.024340110763215017,47.93814432989691,-0.06204874692080339,-0.06722849371334974,46.90721649484536,0.8217508408195833
low_vol,1,250,0.04474179876100133,0.01910654408399488,54.0,-0.01380075460805697,-0.03404877390353818,44.4,0.9006310098847785
low_vol,2,250,0.003225840289417942,-0.009796495696939704,48.0,-0.05530494762492721,-0.08024922545828872,41.199999999999996,0.7341452114388097
low_vol,4,250,-0.031388975677490674,0.007406845404058992,50.4,-0.08991842197761077,-0.06651922251217002,45.2,0.7045524823328193
mid_vol,1,393,-0.012452188750860507,0.034014495408041925,54.19847328244275,-0.06927831767475703,-0.03795302138539682,46.31043256997455,0.6223468441747864
mid_vol,2,393,0.021461812026729057,0.06196883852691873,54.19847328244275,-0.03537429274805185,0.0005777846518640218,50.12722646310432,0.836999051290365
mid_vol,4,393,0.023045472683506346,0.026365998408461176,51.653944020356235,-0.03379228824149453,-0.024620104052496573,47.07379134860051,0.8870999549492435
