period,bucket,horizon_bars,observation_count,mean_return_pct,median_return_pct,std_return_pct,hit_rate_pct
2026-01,bottom,5,1460,0.0600286282287841,0.005871182575467593,0.9225601856002267,50.479452054794514
2026-01,middle,5,1460,0.006269569065694946,0.004572266793356761,0.947558743381223,50.54794520547945
2026-01,top,5,1460,0.001464341996329478,-0.012806853843599919,0.9513317106635438,49.04109589041096
2026-01,top_minus_bottom,5,292,-0.05856428623245462,-0.032841300410327845,0.5675360584892345,44.52054794520548
2026-01,bottom,10,1460,0.11647252970047996,0.033027128259199845,1.224715248396745,51.369863013698634
2026-01,middle,10,1460,0.024517223679528632,0.04669394312447617,1.2237499473947664,52.53424657534247
2026-01,top,10,1460,-0.015745560870458822,-0.006955288516602431,1.407580017580872,49.31506849315068
2026-01,top_minus_bottom,10,292,-0.1322180905709388,-0.0712855681188907,0.8146648568638611,45.89041095890411
2026-01,bottom,20,1460,0.18196973985121245,0.1453263852985831,1.5768146218429004,53.97260273972603
2026-01,middle,20,1460,-0.004170958192547091,0.0645084928967865,1.6708854007393852,52.19178082191781
2026-01,top,20,1460,0.07042218935333681,0.05558083246346435,1.8384910667470427,51.98630136986301
2026-01,top_minus_bottom,20,292,-0.1115475504978758,-0.09707969280530415,1.089314437976183,47.26027397260274
2026-02,bottom,5,2470,-0.03791315714265155,0.01554488618298322,1.2172486476831514,51.29554655870445
2026-02,middle,5,2470,-0.03905101051476776,-0.0028264254989751603,1.0488966581269443,49.635627530364374
2026-02,top,5,2470,-0.007142862915900789,0.029780413191549115,1.1120109416249044,52.0242914979757
2026-02,top_minus_bottom,5,494,0.030770294226750768,-0.003170233571444525,0.8495451210376557,49.19028340080971
2026-02,bottom,10,2470,-0.08753684066886569,0.02167972347981717,1.753726333004169,50.64777327935223
2026-02,middle,10,2470,-0.034262173190991424,0.03316893120407505,1.4581635621350981,51.4574898785425
2026-02,top,10,2470,-0.043287171811051586,0.07438124738115004,1.5718839218204366,53.1578947368421
2026-02,top_minus_bottom,10,494,0.04424966885781408,-0.021377003303979514,1.0875399607592344,49.392712550607285
2026-02,bottom,20,2470,-0.12216153452447029,-0.039462635620007847,2.4640675819699567,49.068825910931174
2026-02,middle,20,2470,-0.09925689611598379,-0.005270755517056136,2.0970979201095514,49.87854251012146
2026-02,top,20,2470,-0.10936361063796496,0.08122615099659392,2.0484302887347186,51.78137651821862
2026-02,top_minus_bottom,20,494,0.01279792388650531,-0.04824120683665778,1.3629800255042563,48.178137651821864
2026-03,bottom,5,2860,-0.02318615201176512,-0.0023756249742601376,0.894974934720156,49.93006993006993
2026-03,middle,5,2860,-0.005850665047905148,-0.01711653701445548,0.8558806362438852,48.56643356643357
2026-03,top,5,2860,-0.017608400714198644,-0.026334203396166656,0.9262260182710828,47.72727272727273
2026-03,top_minus_bottom,5,572,0.005577751297566469,-0.016480458609896553,0.6223078216159511,47.72727272727273
2026-03,bottom,10,2860,-0.04692948986336282,-0.012218677463871064,1.2733056228358737,49.47552447552447
2026-03,middle,10,2860,-0.026864621477930124,-0.012314695749232607,1.2191915163016398,49.510489510489506
2026-03,top,10,2860,-0.021552688949466742,-0.05394690037297534,1.2258101880857615,47.55244755244755
2026-03,top_minus_bottom,10,572,0.025376800913896082,-0.05705318039439522,0.9481097196367414,45.45454545454545
2026-03,bottom,20,2860,-0.11589867459998003,-0.12273720500802221,1.8931816546217082,47.23776223776224
2026-03,middle,20,2860,-0.12651750512128934,-0.09370887444362097,1.65803060336082,47.02797202797203
2026-03,top,20,2860,0.03517776210667997,0.05597107658424916,1.6569033746016302,51.36363636363637
2026-03,top_minus_bottom,20,572,0.15107643670666007,0.05970258638511644,1.4181344179658348,52.27272727272727
2026-04,bottom,5,1015,-0.04194771472146877,-0.03763997365201499,1.1329937689449123,48.177339901477836
2026-04,middle,5,1015,0.1869330013369784,0.08279668813246932,0.8893108758787704,57.4384236453202
2026-04,top,5,1015,0.04943103175476207,0.016587677725121708,0.9248352718555756,50.44334975369458
2026-04,top_minus_bottom,5,203,0.09137874647623084,0.09180500753305898,0.7758887890711661,56.65024630541872
2026-04,bottom,10,990,0.026665625334338774,-0.06504992916673835,1.491967445653482,46.666666666666664
2026-04,middle,10,990,0.26566238913883794,0.1988333056994751,1.2372342166386534,60.70707070707071
2026-04,top,10,990,0.062327570762126874,-0.009613638021122028,1.301446900627973,49.09090909090909
2026-04,top_minus_bottom,10,198,0.03566194542778809,0.05048623331294744,1.0947411236747209,53.03030303030303
2026-04,bottom,20,940,0.0753151075878678,-0.05082424676464137,1.9933270749844008,49.04255319148936
2026-04,middle,20,940,0.5571432276955262,0.3812879961941351,1.79176307103977,61.27659574468085
2026-04,top,20,940,0.05439072631083619,0.0,1.964746055190541,49.8936170212766
2026-04,top_minus_bottom,20,188,-0.020924381277031535,0.029586387373340406,1.4880506878050044,51.06382978723404
