strategy_mode,feed,signal_count,trade_count,realized_pnl,expectancy,win_rate,profit_factor,best_raw_horizon_bars,best_raw_net_expectancy_pct,classification,spacing
trend_pullback,ABBV-AMD-BAC-C-COP-GOOGL-HD-HON-JPM-LLY-MSFT-QCOM-TSLA-WFC-XOM__15Min__20260114T000000Z__20260414T000000Z__iex__a12e17d2fc4e,200,75,60.40855235117806,1.1617029298303474,50.0,1.1604137317184606,20,0.21177174883634067,longer-horizon version is promising enough for deeper research,real integrity issue
trend_pullback,ABBV-AMD-BAC-C-COP-GOOGL-HD-HON-JPM-LLY-MSFT-QCOM-TSLA-WFC-XOM__15Min__20260114T000000Z__20260414T000000Z__sip__97d4a1837aaa,207,82,106.48355058768743,1.8359232859946109,55.172413793103445,1.3434087305652576,20,0.24834159133796962,longer-horizon version is promising enough for deeper research,real integrity issue
trend_pullback,ABBV-AMD-BAC-C-COP-GOOGL-HD-HON-JPM-LLY-MSFT-QCOM-TSLA-WFC-XOM__15Min__20260114T000000Z__20260414T000000Z__sip__97d4a1837aaa__regular,201,73,60.920051192577944,1.2184010238515588,50.0,1.1778525601464405,20,0.23024954006230092,longer-horizon version is promising enough for deeper research,benign
